edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
PRESIDENTE VENCESLAU,Presidente Venceslau,2022,278.7,-18.0,33,150.3,-23.2,5.9,0,568.2,2133.3,4702.9,3702.066666666667,-2569.5999999999995,9.009814110527381,2.65,1.521,8183.0,4341.9,,
PRESIDENTE VENCESLAU,Presidente Venceslau,2023,492.3,44.9,0,303.1,54.9,5.9,0,843.5,4341.9,2133.3,3726.033333333333,2208.5999999999995,9.049584593096789,4.06,1.242,8515.0,5121.0,,
PRESIDENTE VENCESLAU,Presidente Venceslau,2024,283.0,-16.7,64,162.9,-16.7,6.2,0,417.2,5121.0,4341.9,3865.4,779.1000000000004,8.825118970345061,-20.11,0.787,6803.0,4339.0,,
PRESIDENTE VENCESLAU,Presidente Venceslau,2025,237.5,-30.1,55,308.9,57.9,2.2,0,505.6,4339.0,5121.0,4600.633333333333,-782.0,8.474703139795285,-29.56,0.932,4792.0,4980.6,,
PRESIDENTE VENCESLAU,Presidente Venceslau,2026,241.3,-29.0,62,303.3,55.0,6.4,0,581.3,4980.6,4339.0,4813.533333333334,641.6000000000004,8.474703139795285,0.0,1.037,4792.0,,,
SOROCABA,Sorocaba,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1200.0,,1200.0,,6.684611727667927,-11.11,,800.0,2250.0,,
SOROCABA,Sorocaba,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,2250.0,1200.0,1725.0,1050.0,6.956545443151569,31.25,,1050.0,2314.3,,
SOROCABA,Sorocaba,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2314.3,2250.0,1921.4333333333334,64.30000000000018,7.170119543449628,23.81,,1300.0,2123.1,,
SOROCABA,Sorocaba,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2123.1,2314.3,2229.133333333333,-191.20000000000027,8.104703468371108,154.62,,3310.0,2504.0,,
SOROCABA,Sorocaba,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2504.0,2123.1,2313.8,380.9000000000001,8.122668023346407,1.81,,3370.0,2307.2,,
SOROCABA,Sorocaba,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2307.2,2504.0,2311.433333333333,-196.80000000000018,8.045588280803528,-7.42,1.053,3120.0,2312.5,,
SOROCABA,Sorocaba,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2312.5,2307.2,2374.5666666666666,5.300000000000182,8.23217423638394,20.51,1.026,3760.0,2360.4,,
SOROCABA,Sorocaba,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2360.4,2312.5,2326.7,47.90000000000009,8.0519780789023,-16.49,1.057,3140.0,2358.2,,
SOROCABA,Sorocaba,2000,315.3,-14.5,0,37.4,-81.3,0.5,2,563.7,2358.2,2360.4,2343.7000000000003,-2.200000000000273,7.313220387090301,-52.23,1.245,1500.0,2800.0,,
SOROCABA,Sorocaba,2001,339.4,-7.9,0,192.1,-4.1,2.2,0,682.3,2800.0,2358.2,2506.2000000000003,441.8000000000002,7.9229859587111955,84.0,1.106,2760.0,3000.0,,
SOROCABA,Sorocaba,2002,298.7,-19.0,0,132.3,-33.9,6.5,0,632.2,3000.0,2800.0,2719.4,200.0,7.465082736399547,-36.74,0.936,1746.0,3525.8,,
SOROCABA,Sorocaba,2003,333.9,-9.4,0,132.0,-34.1,4.4,0,691.0,3525.8,3000.0,3108.6,525.8000000000002,8.210124405164267,110.65,1.398,3678.0,3429.8,,
SOROCABA,Sorocaba,2004,345.6,-6.2,0,251.7,25.7,5.2,0,779.9,3429.8,3525.8,3318.5333333333333,-96.0,8.68946441235669,61.5,1.12,5940.0,2946.5,,
SOROCABA,Sorocaba,2005,244.9,-33.6,1,194.7,-2.8,6.7,0,578.4,2946.5,3429.8,3300.7000000000003,-483.3000000000002,8.260492856573185,-34.88,0.958,3868.0,2894.5,,
SOROCABA,Sorocaba,2006,518.7,40.7,0,139.8,-30.2,6.5,0,753.6,2894.5,2946.5,3090.2666666666664,-52.0,8.216088098632316,-4.34,0.962,3700.0,2779.5,,
SOROCABA,Sorocaba,2007,369.7,0.3,0,186.4,-7.0,4.3,0,755.5,2779.5,2894.5,2873.5,-115.0,8.303999970955196,9.19,1.008,4040.0,2676.2,,
SOROCABA,Sorocaba,2008,442.7,20.1,0,275.0,37.3,4.2,0,859.0,2676.2,2779.5,2783.4,-103.30000000000018,8.174702882469461,-12.13,1.229,3550.0,5239.4,,
SOROCABA,Sorocaba,2009,463.6,25.8,0,212.9,6.3,4.6,0,837.0,5239.4,2676.2,3565.033333333333,2563.2,8.22817689595132,5.49,1.074,3745.0,2872.5,,
SOROCABA,Sorocaba,2010,406.6,10.3,0,180.9,-9.7,4.7,0,845.0,2872.5,5239.4,3596.033333333333,-2366.8999999999996,7.878155336503324,-29.53,0.836,2639.0,3152.1,,
SOROCABA,Sorocaba,2011,408.7,10.9,0,162.2,-19.0,3.8,0,812.1,3152.1,2872.5,3754.6666666666665,279.5999999999999,7.761744984658913,-10.99,1.011,2349.0,4688.1,,
SOROCABA,Sorocaba,2012,249.4,-32.3,1,298.0,48.8,5.5,0,675.1,4688.1,3152.1,3570.9,1536.0000000000005,7.610357618312838,-14.05,1.221,2019.0,3192.9,,
SOROCABA,Sorocaba,2013,381.2,3.4,0,302.5,51.0,4.8,0,745.5,3192.9,4688.1,3677.7000000000003,-1495.2000000000003,7.7488913372555315,14.86,1.08,2319.0,3253.3,,
SOROCABA,Sorocaba,2014,251.4,-31.8,13,145.5,-27.4,6.1,0,421.8,3253.3,3192.9,3711.433333333334,60.40000000000009,7.506042178518122,-21.56,0.899,1819.0,4355.4,,
SOROCABA,Sorocaba,2015,338.0,-8.3,0,121.0,-39.6,7.9,0,528.5,4355.4,3253.3,3600.5333333333333,1102.0999999999995,8.486527777105353,166.58,0.965,4849.0,5191.3,,
SOROCABA,Sorocaba,2016,375.8,1.9,0,237.8,18.7,0.5,1,791.6,5191.3,4355.4,4266.666666666667,835.9000000000005,8.675734219544788,20.83,1.16,5859.0,5407.5,,
SOROCABA,Sorocaba,2017,363.9,-1.3,0,376.4,87.9,5.9,0,926.2,5407.5,5191.3,4984.733333333333,216.19999999999982,8.450839690866216,-20.14,1.265,4679.0,7682.9,,
SOROCABA,Sorocaba,2018,274.1,-25.6,0,68.4,-65.9,6.3,0,489.4,7682.9,5407.5,6093.900000000001,2275.3999999999996,8.258163361537619,-17.53,0.849,3859.0,5828.0,,
SOROCABA,Sorocaba,2019,494.7,34.2,2,211.9,5.8,2.7,0,771.3,5828.0,7682.9,6306.133333333334,-1854.8999999999996,8.854950316500325,81.63,1.065,7009.0,7114.1,,
SOROCABA,Sorocaba,2020,471.6,27.9,0,185.1,-7.6,5.5,0,810.1,7114.1,5828.0,6875.0,1286.1000000000004,8.561018670956267,-25.47,1.144,5224.0,7225.7,,
SOROCABA,Sorocaba,2021,263.9,-28.4,3,120.6,-39.8,1.1,2,459.0,7225.7,7114.1,6722.599999999999,111.59999999999945,8.952087643548404,47.86,1.204,7724.0,6672.2,,
SOROCABA,Sorocaba,2022,318.3,-13.6,0,125.6,-37.3,4.2,0,706.1,6672.2,7225.7,7004.0,-553.5,8.804325112562537,-13.74,1.521,6663.0,5622.2,,
SOROCABA,Sorocaba,2023,469.3,27.3,0,167.1,-16.6,5.9,0,759.4,5622.2,6672.2,6506.7,-1050.0,8.663542087751374,-13.13,1.242,5788.0,5119.3,,
SOROCABA,Sorocaba,2024,243.2,-34.0,18,92.0,-54.1,6.9,0,463.1,5119.3,5622.2,5804.566666666667,-502.89999999999964,8.411610428841172,-22.27,0.787,4499.0,4748.3,,
SOROCABA,Sorocaba,2025,186.9,-49.3,18,121.4,-39.4,2.1,0,380.3,4748.3,5119.3,5163.266666666666,-371.0,8.604837701268284,21.32,0.932,5458.0,5897.5,,
SOROCABA,Sorocaba,2026,239.5,-35.0,2,184.7,-7.8,7.0,0,523.9,5897.5,4748.3,5255.033333333333,1149.1999999999998,8.604837701268284,0.0,1.037,5458.0,,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1943.5,1799.6,1871.55,143.9000000000001,7.792761720816526,163.37,,2423.0,1740.8,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1740.8,1943.5,1827.9666666666665,-202.70000000000005,7.577633832602728,-19.36,,1954.0,1815.0,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1815.0,1740.8,1833.1000000000001,74.20000000000005,7.656810091480378,8.24,,2115.0,2043.3,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2043.3,1815.0,1866.3666666666668,228.29999999999995,7.751475318021456,9.93,,2325.0,1574.8,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1574.8,2043.3,1811.0333333333335,-468.5,7.446585099157725,-26.28,,1714.0,1940.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1940.9,1574.8,1853.0,366.10000000000014,7.493317248862145,4.78,1.053,1796.0,1964.5,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1964.5,1940.9,1826.7333333333333,23.59999999999991,8.160803920954665,94.93,1.026,3501.0,2356.5,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2356.5,1964.5,2087.2999999999997,392.0,8.072779333169498,-8.43,1.057,3206.0,2135.6,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2000,453.4,24.9,0,27.0,-80.7,2.7,0,806.1,2135.6,2356.5,2152.2000000000003,-220.9000000000001,8.17188200612782,10.42,1.245,3540.0,1704.4,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2001,286.1,-21.2,0,146.1,4.3,5.4,0,560.9,1704.4,2135.6,2065.5,-431.1999999999998,7.692569648067906,-38.08,1.106,2192.0,2548.1,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2002,414.2,14.1,0,50.0,-64.3,7.4,0,712.1,2548.1,1704.4,2129.366666666667,843.6999999999998,7.804659297056102,11.86,0.936,2452.0,2783.7,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2003,426.3,17.4,0,174.2,24.3,6.8,0,884.5,2783.7,2548.1,2345.3999999999996,235.5999999999999,8.096208271650037,33.85,1.398,3282.0,2893.6,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2004,447.0,23.1,0,237.3,69.3,7.1,0,825.6,2893.6,2783.7,2741.7999999999997,109.90000000000009,7.813995675002791,-24.59,1.12,2475.0,2808.5,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2005,293.3,-19.2,7,178.0,27.0,9.0,0,729.6,2808.5,2893.6,2828.6,-85.09999999999991,7.3098814858247865,-39.6,0.958,1495.0,2055.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2006,484.1,33.3,0,103.5,-26.2,8.1,0,760.9,2055.9,2808.5,2586.0,-752.5999999999999,7.004881989712859,-26.29,0.962,1102.0,2441.4,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2007,334.0,-8.0,0,122.6,-12.5,5.3,0,849.7,2441.4,2055.9,2435.266666666667,385.5,6.699500340161678,-26.32,1.008,812.0,2774.6,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2008,455.0,25.3,0,163.7,16.8,8.4,0,831.0,2774.6,2441.4,2423.9666666666667,333.1999999999998,6.551080335043404,-13.79,1.229,700.0,3132.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2009,408.0,12.3,0,104.5,-25.5,5.0,0,709.7,3132.9,2774.6,2782.9666666666667,358.3000000000002,6.84587987526405,34.29,1.074,940.0,3118.1,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2010,244.7,-32.6,0,77.5,-44.7,8.3,0,460.4,3118.1,3132.9,3008.5333333333333,-14.800000000000182,7.038783541388542,21.28,0.836,1140.0,2978.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2011,544.7,50.0,0,114.0,-18.7,3.8,0,856.4,2978.9,3118.1,3076.633333333333,-139.19999999999982,7.301147805856032,30.0,1.011,1482.0,2850.2,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2012,224.4,-38.2,19,261.5,86.6,6.6,0,639.0,2850.2,2978.9,2982.4,-128.70000000000027,7.444248649496705,15.38,1.221,1710.0,3657.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2013,389.7,7.3,0,239.0,70.5,6.5,0,755.2,3657.9,2850.2,3162.3333333333335,807.7000000000003,7.688913336864796,27.72,1.08,2184.0,3406.7,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2014,357.0,-1.7,15,79.8,-43.1,8.2,0,423.8,3406.7,3657.9,3304.933333333333,-251.20000000000027,7.709891384553912,2.12,0.899,2230.3,4320.7,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2015,329.5,-9.3,2,124.9,-10.9,11.9,0,526.9,4320.7,3406.7,3795.1,914.0,7.965545573129992,29.13,0.965,2880.0,4421.0,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2016,366.6,1.0,0,178.2,27.2,3.3,0,793.4,4421.0,4320.7,4049.466666666667,100.30000000000018,8.325306029752582,43.3,1.16,4127.0,3151.8,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2017,324.5,-10.6,1,228.8,63.3,6.4,0,629.9,3151.8,4421.0,3964.5,-1269.1999999999998,8.440312147080279,12.19,1.265,4630.0,4835.0,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2018,262.4,-27.8,0,34.2,-75.6,7.8,0,485.6,4835.0,3151.8,4135.933333333333,1683.1999999999998,8.350902451694811,-8.55,0.849,4234.0,3011.8,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2019,342.9,-5.6,16,92.8,-33.7,4.7,0,440.7,3011.8,4835.0,3666.2000000000003,-1823.1999999999998,8.114922974204593,-21.02,1.065,3344.0,3983.6,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2020,328.7,-9.5,1,92.0,-34.3,7.9,0,575.6,3983.6,3011.8,3943.4666666666667,971.7999999999997,7.903596289614301,-19.05,1.144,2707.0,3398.5,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2021,202.8,-44.2,41,67.6,-51.7,4.4,0,347.1,3398.5,3983.6,3464.6333333333337,-585.0999999999999,7.412160334945205,-38.83,1.204,1656.0,2238.3,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2022,247.4,-31.9,5,79.2,-43.5,6.3,0,590.7,2238.3,3398.5,3206.7999999999997,-1160.1999999999998,7.6638772587034705,28.62,1.521,2130.0,3978.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2023,334.9,-7.8,0,149.3,6.5,6.3,0,655.9,3978.9,2238.3,3205.2333333333336,1740.6,7.897296472595885,26.29,1.242,2690.0,3939.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2024,231.9,-36.1,61,29.0,-79.3,8.8,0,328.6,3939.9,3978.9,3385.7000000000003,-39.0,7.52294091807237,-31.23,0.787,1850.0,3000.0,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2025,171.2,-52.9,56,87.2,-37.8,3.9,0,306.8,3000.0,3939.9,3639.6,-939.9000000000001,7.058844133344993,-37.13,0.932,1163.1,4471.9,,
SAO JOSE DO RIO PRETO,São José do Rio Preto,2026,388.5,7.0,6,178.3,27.2,9.0,0,632.9,4471.9,3000.0,3803.933333333333,1471.8999999999996,7.058844133344993,0.0,1.037,1163.1,,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1560.0,1930.9,1745.45,-370.9000000000001,6.646390514847729,54.0,,770.0,1788.3,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1788.3,1560.0,1759.7333333333336,228.29999999999995,6.927557906278317,32.47,,1020.0,1894.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1894.1,1788.3,1747.4666666666665,105.79999999999995,6.981934677156389,5.59,,1077.0,2246.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2246.8,1894.1,1976.3999999999999,352.7000000000003,6.472346294500901,-39.93,,647.0,2498.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2498.8,2246.8,2213.2333333333336,252.0,7.475905969367397,172.8,,1765.0,2773.9,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2773.9,2498.8,2506.5000000000005,275.0999999999999,8.653470809708786,224.65,1.053,5730.0,2902.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2902.6,2773.9,2725.1,128.69999999999982,6.835184586147301,-83.77,1.026,930.0,1748.4,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1748.4,2902.6,2474.9666666666667,-1154.1999999999998,8.110727582974489,258.06,1.057,3330.0,2830.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2000,426.9,11.0,0,27.8,-82.0,2.2,0,791.3,2830.6,1748.4,2493.866666666667,1082.1999999999998,7.757906208351747,-29.73,1.245,2340.0,2394.9,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2001,295.8,-23.1,0,116.6,-24.3,5.8,0,562.4,2394.9,2830.6,2324.633333333333,-435.6999999999998,7.22983877815125,-41.03,1.106,1380.0,2737.0,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2002,399.1,3.8,0,73.0,-52.6,5.7,0,726.0,2737.0,2394.9,2654.1666666666665,342.0999999999999,7.792761720816526,75.58,0.936,2423.0,2833.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2003,339.0,-11.9,0,148.6,-3.5,6.3,0,815.1,2833.6,2737.0,2655.1666666666665,96.59999999999991,7.682482446534506,-10.44,1.398,2170.0,3027.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2004,553.7,43.9,0,317.3,106.0,6.0,0,1009.5,3027.6,2833.6,2866.066666666667,194.0,7.791522819150732,11.52,1.12,2420.0,3220.7,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2005,356.6,-7.3,0,160.5,4.2,7.0,0,713.7,3220.7,3027.6,3027.2999999999997,193.0999999999999,6.646390514847729,-68.18,0.958,770.0,3148.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2006,459.8,19.5,0,62.9,-59.1,6.4,0,703.0,3148.1,3220.7,3132.133333333333,-72.59999999999991,6.0867747269123065,-42.86,0.962,440.0,2672.7,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2007,317.5,-17.5,0,138.7,-9.9,5.1,0,812.3,2672.7,3148.1,3013.8333333333335,-475.4000000000001,6.866933284461882,118.18,1.008,960.0,1562.5,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2008,563.7,46.5,0,230.1,49.4,7.3,0,890.3,1562.5,2672.7,2461.1,-1110.1999999999998,5.787204082795274,-66.03,1.229,326.1,3653.4,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2009,470.9,22.4,0,155.7,1.1,4.4,0,779.4,3653.4,1562.5,2629.5333333333333,2090.9,6.466144724237619,97.18,1.074,643.0,4773.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2010,316.6,-17.7,0,102.2,-33.6,5.5,0,606.5,4773.8,3653.4,3329.9,1120.4,8.022896869601457,374.34,0.836,3050.0,3873.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2011,431.8,12.2,0,126.8,-17.7,4.3,0,810.9,3873.6,4773.8,4100.266666666666,-900.2000000000003,8.125630988477065,10.82,1.011,3380.0,4279.9,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2012,312.7,-18.7,0,318.2,106.6,5.2,0,776.7,4279.9,3873.6,4309.099999999999,406.2999999999997,8.438149984075784,36.69,1.221,4620.0,3058.4,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2013,458.9,19.3,0,244.7,58.9,4.7,0,934.1,3058.4,4279.9,3737.2999999999997,-1221.4999999999995,8.276394704863307,-14.94,1.08,3930.0,4733.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2014,218.1,-43.3,22,105.4,-31.6,7.8,0,310.9,4733.6,3058.4,4023.9666666666667,1675.2000000000003,8.039157390473237,-21.12,0.899,3100.0,3638.7,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2015,404.6,5.2,0,121.5,-21.1,9.4,0,602.5,3638.7,4733.6,3810.233333333333,-1094.9000000000005,8.022896869601457,-1.61,0.965,3050.0,5429.5,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2016,357.0,-7.2,0,147.0,-4.5,2.6,0,798.7,5429.5,3638.7,4600.6,1790.8000000000002,7.7706452341291765,-22.3,1.16,2370.0,5625.3,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2017,285.0,-25.9,0,218.4,41.8,6.6,0,648.0,5625.3,5429.5,4897.833333333333,195.80000000000018,7.948031990637284,19.41,1.265,2830.0,5387.3,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2018,321.2,-16.5,0,47.0,-69.5,6.1,0,533.4,5387.3,5625.3,5480.7,-238.0,8.055919346479495,11.39,0.849,3152.4,3919.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2019,430.4,11.9,5,184.0,19.5,3.0,0,606.9,3919.8,5387.3,4977.466666666667,-1467.5,7.874739125171811,-16.57,1.065,2630.0,4451.0,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2020,401.0,4.2,0,61.2,-60.3,5.6,0,673.3,4451.0,3919.8,4586.033333333333,531.1999999999998,7.820037989458753,-5.32,1.144,2490.0,4609.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2021,216.3,-43.8,5,54.9,-64.3,2.0,1,369.8,4609.6,4451.0,4326.8,158.60000000000036,8.607033895416027,119.68,1.204,5470.0,6625.2,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2022,284.3,-26.1,0,89.6,-41.8,3.1,0,608.2,6625.2,4609.6,5228.599999999999,2015.5999999999995,7.9724660159745655,-46.98,1.521,2900.0,4684.1,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2023,375.8,-2.3,0,167.4,8.7,5.3,0,705.7,4684.1,6625.2,5306.3,-1941.0999999999995,8.99230873254815,177.28,1.242,8041.0,6820.8,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2024,254.6,-33.8,24,40.3,-73.8,7.1,0,422.6,6820.8,4684.1,6043.366666666668,2136.7,9.174713194333032,20.01,0.787,9650.0,6503.6,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2025,153.0,-60.2,36,73.8,-52.0,3.9,0,282.0,6503.6,6820.8,6002.833333333333,-317.1999999999998,8.909235279192261,-23.32,0.932,7400.0,7067.0,,
SAO JOAO DA BOA VISTA,São João da Boa Vista,2026,310.7,-19.2,0,129.9,-15.6,5.9,0,609.7,7067.0,6503.6,6797.133333333334,563.3999999999996,8.909235279192261,0.0,1.037,7400.0,,,
