edr,edr_chave,oeste,sul,leste,norte,cafe_ha
General Salgado,GENERAL SALGADO,-49.956759660875136,-21.011875280448436,-49.906633668021264,-20.961749287594568,32.4
General Salgado,GENERAL SALGADO,-49.906633668021264,-21.011875280448436,-49.8565076751674,-20.961749287594568,34.5
General Salgado,GENERAL SALGADO,-50.00688565372901,-21.062001273302304,-49.956759660875136,-21.011875280448436,31.8
Guaratinguetá,GUARATINGUETA,-45.34003548445118,-22.70450595762013,-45.28990949159731,-22.65437996476626,39.5
Guaratinguetá,GUARATINGUETA,-44.838775555912484,-23.055387907597215,-44.78864956305861,-23.005261914743343,30.5
Guaratinguetá,GUARATINGUETA,-44.838775555912484,-23.105513900451083,-44.78864956305861,-23.055387907597215,31.0
Guaratinguetá,GUARATINGUETA,-44.88890154876635,-23.205765886158822,-44.838775555912484,-23.155639893304954,44.4
Jaboticabal,JABOTICABAL,-48.53959184799147,-21.20925096885382,-48.4894658551376,-21.15912497599995,51.5
Jaboticabal,JABOTICABAL,-48.58971784084534,-21.259376961707687,-48.53959184799147,-21.20925096885382,33.1
Jaboticabal,JABOTICABAL,-48.53959184799147,-21.259376961707687,-48.4894658551376,-21.20925096885382,95.9
Jaboticabal,JABOTICABAL,-48.4894658551376,-21.259376961707687,-48.43933986228373,-21.20925096885382,55.5
Jaboticabal,JABOTICABAL,-48.58971784084534,-21.359628947415427,-48.53959184799147,-21.30950295456156,42.7
Jaboticabal,JABOTICABAL,-48.63984383369921,-21.459880933123166,-48.58971784084534,-21.4097549402693,51.3
Jaú,JAU,-48.56340770309759,-22.139586640094027,-48.51328171024372,-22.089460647240156,34.9
Jaú,JAU,-48.56340770309759,-22.239838625801767,-48.51328171024372,-22.189712632947895,44.4
Jaú,JAU,-48.36290373168211,-22.340090611509503,-48.31277773882824,-22.289964618655635,54.7
Jaú,JAU,-48.36290373168211,-22.390216604363374,-48.31277773882824,-22.340090611509503,49.7
Jaú,JAU,-48.31277773882824,-22.390216604363374,-48.26265174597437,-22.340090611509503,167.6
Jaú,JAU,-48.36290373168211,-22.440342597217242,-48.31277773882824,-22.390216604363374,31.3
Jaú,JAU,-48.11227376741276,-22.49046859007111,-48.062147774558895,-22.440342597217242,114.4
Jaú,JAU,-48.713785681659196,-22.59072057577885,-48.663659688805325,-22.54059458292498,474.6
Jaú,JAU,-48.76391167451306,-22.64084656863272,-48.713785681659196,-22.59072057577885,44.4
Jaú,JAU,-48.713785681659196,-22.64084656863272,-48.663659688805325,-22.59072057577885,59.4
Limeira,LIMEIRA,-47.60889884460033,-22.15584747905912,-47.55877285174647,-22.10572148620525,62.0
Limeira,LIMEIRA,-47.35826888033099,-22.25609946476686,-47.30814288747712,-22.205973471912987,93.2
Limeira,LIMEIRA,-47.30814288747712,-22.25609946476686,-47.258016894623246,-22.205973471912987,46.6
Limeira,LIMEIRA,-47.90965480172355,-22.406477443328466,-47.85952880886968,-22.356351450474595,41.7
Limeira,LIMEIRA,-47.85952880886968,-22.406477443328466,-47.80940281601581,-22.356351450474595,92.0
Limeira,LIMEIRA,-47.80940281601581,-22.456603436182334,-47.75927682316194,-22.406477443328466,72.8
Lins,LINS,-49.67278675184222,-21.776472941145386,-49.622660758988346,-21.726346948291514,52.0
Lins,LINS,-49.97354270896543,-21.826598933999254,-49.92341671611156,-21.776472941145386,35.0
Lins,LINS,-49.32190480186513,-21.826598933999254,-49.27177880901126,-21.776472941145386,30.3
Lins,LINS,-49.572534766134474,-21.87672492685312,-49.52240877328061,-21.826598933999254,37.7
Lins,LINS,-49.47228278042674,-22.027102905414733,-49.42215678757287,-21.97697691256086,37.5
Lins,LINS,-49.47228278042674,-22.0772288982686,-49.42215678757287,-22.027102905414733,130.6
Lins,LINS,-49.622660758988346,-22.12735489112247,-49.572534766134474,-22.0772288982686,77.1
Marília,MARILIA,-49.91975462992501,-22.018662538564953,-49.86962863707114,-21.968536545711085,65.1
Marília,MARILIA,-49.91975462992501,-22.068788531418825,-49.86962863707114,-22.018662538564953,80.7
Marília,MARILIA,-49.71925065850953,-22.118914524272693,-49.66912466565566,-22.068788531418825,184.6
Marília,MARILIA,-49.66912466565566,-22.118914524272693,-49.618998672801794,-22.068788531418825,174.8
Marília,MARILIA,-49.618998672801794,-22.118914524272693,-49.56887267994792,-22.068788531418825,65.0
Marília,MARILIA,-50.17038459419435,-22.169040517126565,-50.12025860134049,-22.118914524272693,86.9
Marília,MARILIA,-50.12025860134049,-22.169040517126565,-50.07013260848662,-22.118914524272693,120.3
Marília,MARILIA,-50.07013260848662,-22.169040517126565,-50.020006615632745,-22.118914524272693,102.9
Marília,MARILIA,-49.7693766513634,-22.169040517126565,-49.71925065850953,-22.118914524272693,106.8
Marília,MARILIA,-49.71925065850953,-22.169040517126565,-49.66912466565566,-22.118914524272693,61.2
Marília,MARILIA,-49.66912466565566,-22.169040517126565,-49.618998672801794,-22.118914524272693,328.7
Marília,MARILIA,-49.618998672801794,-22.169040517126565,-49.56887267994792,-22.118914524272693,76.3
Marília,MARILIA,-49.86962863707114,-22.219166509980433,-49.819502644217266,-22.169040517126565,369.1
Marília,MARILIA,-49.819502644217266,-22.219166509980433,-49.7693766513634,-22.169040517126565,68.8
Marília,MARILIA,-49.7693766513634,-22.219166509980433,-49.71925065850953,-22.169040517126565,298.9
Marília,MARILIA,-49.71925065850953,-22.219166509980433,-49.66912466565566,-22.169040517126565,55.8
Marília,MARILIA,-49.66912466565566,-22.219166509980433,-49.618998672801794,-22.169040517126565,98.4
Marília,MARILIA,-49.618998672801794,-22.219166509980433,-49.56887267994792,-22.169040517126565,165.9
Marília,MARILIA,-49.86962863707114,-22.2692925028343,-49.819502644217266,-22.219166509980433,53.2
Marília,MARILIA,-49.7693766513634,-22.2692925028343,-49.71925065850953,-22.219166509980433,166.2
Marília,MARILIA,-49.71925065850953,-22.2692925028343,-49.66912466565566,-22.219166509980433,161.5
Marília,MARILIA,-49.66912466565566,-22.2692925028343,-49.618998672801794,-22.219166509980433,224.3
Marília,MARILIA,-49.618998672801794,-22.2692925028343,-49.56887267994792,-22.219166509980433,630.3
Marília,MARILIA,-49.56887267994792,-22.2692925028343,-49.51874668709405,-22.219166509980433,115.5
Marília,MARILIA,-50.12025860134049,-22.319418495688172,-50.07013260848662,-22.2692925028343,91.4
Marília,MARILIA,-49.91975462992501,-22.319418495688172,-49.86962863707114,-22.2692925028343,47.1
Marília,MARILIA,-49.86962863707114,-22.319418495688172,-49.819502644217266,-22.2692925028343,263.4
Marília,MARILIA,-49.819502644217266,-22.319418495688172,-49.7693766513634,-22.2692925028343,722.8
Marília,MARILIA,-49.7693766513634,-22.319418495688172,-49.71925065850953,-22.2692925028343,854.2
Marília,MARILIA,-49.71925065850953,-22.319418495688172,-49.66912466565566,-22.2692925028343,537.9
Marília,MARILIA,-49.66912466565566,-22.319418495688172,-49.618998672801794,-22.2692925028343,389.7
Marília,MARILIA,-49.618998672801794,-22.319418495688172,-49.56887267994792,-22.2692925028343,475.8
Marília,MARILIA,-50.32076257275596,-22.36954448854204,-50.270636579902096,-22.319418495688172,60.3
Marília,MARILIA,-49.86962863707114,-22.36954448854204,-49.819502644217266,-22.319418495688172,46.8
Marília,MARILIA,-49.819502644217266,-22.36954448854204,-49.7693766513634,-22.319418495688172,200.4
Marília,MARILIA,-49.7693766513634,-22.36954448854204,-49.71925065850953,-22.319418495688172,98.3
Marília,MARILIA,-49.71925065850953,-22.36954448854204,-49.66912466565566,-22.319418495688172,428.9
Marília,MARILIA,-49.66912466565566,-22.36954448854204,-49.618998672801794,-22.319418495688172,714.0
Marília,MARILIA,-49.618998672801794,-22.36954448854204,-49.56887267994792,-22.319418495688172,128.0
Marília,MARILIA,-49.56887267994792,-22.36954448854204,-49.51874668709405,-22.319418495688172,88.1
Marília,MARILIA,-49.51874668709405,-22.36954448854204,-49.46862069424019,-22.319418495688172,93.2
Marília,MARILIA,-49.969880622778874,-22.419670481395908,-49.91975462992501,-22.36954448854204,42.7
Marília,MARILIA,-49.86962863707114,-22.419670481395908,-49.819502644217266,-22.36954448854204,115.3
Marília,MARILIA,-49.819502644217266,-22.419670481395908,-49.7693766513634,-22.36954448854204,262.4
Marília,MARILIA,-49.7693766513634,-22.419670481395908,-49.71925065850953,-22.36954448854204,377.8
Marília,MARILIA,-49.71925065850953,-22.419670481395908,-49.66912466565566,-22.36954448854204,375.1
Marília,MARILIA,-49.66912466565566,-22.419670481395908,-49.618998672801794,-22.36954448854204,277.9
Marília,MARILIA,-49.56887267994792,-22.419670481395908,-49.51874668709405,-22.36954448854204,33.3
Marília,MARILIA,-50.07013260848662,-22.46979647424978,-50.020006615632745,-22.419670481395908,34.0
Marília,MARILIA,-49.86962863707114,-22.46979647424978,-49.819502644217266,-22.419670481395908,176.9
Marília,MARILIA,-49.819502644217266,-22.46979647424978,-49.7693766513634,-22.419670481395908,107.2
Marília,MARILIA,-49.7693766513634,-22.46979647424978,-49.71925065850953,-22.419670481395908,192.6
Marília,MARILIA,-49.91975462992501,-22.519922467103648,-49.86962863707114,-22.46979647424978,111.9
Mogi das Cruzes,MOGI DAS CRUZES,-45.823714716442474,-23.534272309773826,-45.7735887235886,-23.484146316919954,31.0
Orlândia,ORLANDIA,-47.599232095622575,-20.17927913685577,-47.54910610276871,-20.1291531440019,60.1
Orlândia,ORLANDIA,-47.64935808847645,-20.22940512970964,-47.599232095622575,-20.17927913685577,114.5
Orlândia,ORLANDIA,-47.69948408133032,-20.32965711541738,-47.64935808847645,-20.279531122563508,44.7
Orlândia,ORLANDIA,-47.64935808847645,-20.480035093978987,-47.599232095622575,-20.429909101125116,60.5
Orlândia,ORLANDIA,-47.799736067038054,-20.780791051102202,-47.74961007418418,-20.730665058248334,51.2
Orlândia,ORLANDIA,-47.799736067038054,-20.881043036809942,-47.74961007418418,-20.83091704395607,48.5
Ourinhos,OURINHOS,-49.906327792313505,-22.601287407930112,-49.85620179945963,-22.55116141507624,71.3
Ourinhos,OURINHOS,-49.80607580660577,-22.601287407930112,-49.7559498137519,-22.55116141507624,37.4
Ourinhos,OURINHOS,-49.55544584233642,-22.601287407930112,-49.50531984948255,-22.55116141507624,65.2
Ourinhos,OURINHOS,-49.60557183519029,-22.65141340078398,-49.55544584233642,-22.601287407930112,77.6
Ourinhos,OURINHOS,-49.55544584233642,-22.65141340078398,-49.50531984948255,-22.601287407930112,147.7
Ourinhos,OURINHOS,-49.55544584233642,-22.701539393637848,-49.50531984948255,-22.65141340078398,38.9
Ourinhos,OURINHOS,-49.50531984948255,-22.701539393637848,-49.45519385662868,-22.65141340078398,66.1
Ourinhos,OURINHOS,-49.40506786377481,-22.75166538649172,-49.35494187092094,-22.701539393637848,34.5
Ourinhos,OURINHOS,-49.906327792313505,-22.801791379345588,-49.85620179945963,-22.75166538649172,152.0
Ourinhos,OURINHOS,-49.85620179945963,-22.801791379345588,-49.80607580660577,-22.75166538649172,91.9
Ourinhos,OURINHOS,-49.906327792313505,-22.85191737219946,-49.85620179945963,-22.801791379345588,45.7
Ourinhos,OURINHOS,-49.85620179945963,-22.85191737219946,-49.80607580660577,-22.801791379345588,47.3
Ourinhos,OURINHOS,-49.55544584233642,-22.85191737219946,-49.50531984948255,-22.801791379345588,38.9
Ourinhos,OURINHOS,-49.45519385662868,-22.85191737219946,-49.40506786377481,-22.801791379345588,61.0
Ourinhos,OURINHOS,-49.55544584233642,-22.902043365053327,-49.50531984948255,-22.85191737219946,47.5
Ourinhos,OURINHOS,-49.55544584233642,-23.052421343614935,-49.50531984948255,-23.002295350761067,46.8
Ourinhos,OURINHOS,-49.55544584233642,-23.152673329322674,-49.50531984948255,-23.102547336468803,201.5
Ourinhos,OURINHOS,-49.705823820898026,-23.202799322176542,-49.65569782804416,-23.152673329322674,51.1
Ourinhos,OURINHOS,-49.65569782804416,-23.202799322176542,-49.60557183519029,-23.152673329322674,204.1
Ourinhos,OURINHOS,-49.60557183519029,-23.202799322176542,-49.55544584233642,-23.152673329322674,95.8
Ourinhos,OURINHOS,-49.55544584233642,-23.202799322176542,-49.50531984948255,-23.152673329322674,200.8
Ourinhos,OURINHOS,-49.50531984948255,-23.202799322176542,-49.45519385662868,-23.152673329322674,50.4
Ourinhos,OURINHOS,-49.45519385662868,-23.202799322176542,-49.40506786377481,-23.152673329322674,52.4
Ourinhos,OURINHOS,-49.40506786377481,-23.202799322176542,-49.35494187092094,-23.152673329322674,55.4
Ourinhos,OURINHOS,-49.60557183519029,-23.252925315030414,-49.55544584233642,-23.202799322176542,264.7
Ourinhos,OURINHOS,-49.55544584233642,-23.252925315030414,-49.50531984948255,-23.202799322176542,225.5
Ourinhos,OURINHOS,-49.50531984948255,-23.252925315030414,-49.45519385662868,-23.202799322176542,100.8
Ourinhos,OURINHOS,-49.45519385662868,-23.252925315030414,-49.40506786377481,-23.202799322176542,137.8
Ourinhos,OURINHOS,-49.40506786377481,-23.252925315030414,-49.35494187092094,-23.202799322176542,523.8
Ourinhos,OURINHOS,-49.35494187092094,-23.252925315030414,-49.304815878067075,-23.202799322176542,57.7
Ourinhos,OURINHOS,-49.304815878067075,-23.252925315030414,-49.2546898852132,-23.202799322176542,113.8
Ourinhos,OURINHOS,-49.60557183519029,-23.30305130788428,-49.55544584233642,-23.252925315030414,69.1
Ourinhos,OURINHOS,-49.55544584233642,-23.30305130788428,-49.50531984948255,-23.252925315030414,190.8
Ourinhos,OURINHOS,-49.50531984948255,-23.30305130788428,-49.45519385662868,-23.252925315030414,208.9
Ourinhos,OURINHOS,-49.40506786377481,-23.30305130788428,-49.35494187092094,-23.252925315030414,340.5
Ourinhos,OURINHOS,-49.35494187092094,-23.30305130788428,-49.304815878067075,-23.252925315030414,30.5
Ourinhos,OURINHOS,-49.304815878067075,-23.30305130788428,-49.2546898852132,-23.252925315030414,90.0
Ourinhos,OURINHOS,-49.2546898852132,-23.30305130788428,-49.20456389235933,-23.252925315030414,45.5
Ourinhos,OURINHOS,-49.50531984948255,-23.35317730073815,-49.45519385662868,-23.30305130788428,110.7
Ourinhos,OURINHOS,-49.45519385662868,-23.35317730073815,-49.40506786377481,-23.30305130788428,215.4
Ourinhos,OURINHOS,-49.40506786377481,-23.35317730073815,-49.35494187092094,-23.30305130788428,266.1
Ourinhos,OURINHOS,-49.35494187092094,-23.35317730073815,-49.304815878067075,-23.30305130788428,216.7
Ourinhos,OURINHOS,-49.60557183519029,-23.40330329359202,-49.55544584233642,-23.35317730073815,142.1
Ourinhos,OURINHOS,-49.55544584233642,-23.40330329359202,-49.50531984948255,-23.35317730073815,201.0
Ourinhos,OURINHOS,-49.50531984948255,-23.40330329359202,-49.45519385662868,-23.35317730073815,93.9
Ourinhos,OURINHOS,-49.45519385662868,-23.40330329359202,-49.40506786377481,-23.35317730073815,130.8
Ourinhos,OURINHOS,-49.40506786377481,-23.40330329359202,-49.35494187092094,-23.35317730073815,240.0
Ourinhos,OURINHOS,-49.35494187092094,-23.40330329359202,-49.304815878067075,-23.35317730073815,306.0
Ourinhos,OURINHOS,-49.304815878067075,-23.40330329359202,-49.2546898852132,-23.35317730073815,231.9
Ourinhos,OURINHOS,-49.2546898852132,-23.40330329359202,-49.20456389235933,-23.35317730073815,134.2
Ourinhos,OURINHOS,-49.55544584233642,-23.45342928644589,-49.50531984948255,-23.40330329359202,120.4
Ourinhos,OURINHOS,-49.50531984948255,-23.45342928644589,-49.45519385662868,-23.40330329359202,178.3
Ourinhos,OURINHOS,-49.45519385662868,-23.45342928644589,-49.40506786377481,-23.40330329359202,56.1
Ourinhos,OURINHOS,-49.40506786377481,-23.45342928644589,-49.35494187092094,-23.40330329359202,120.7
Ourinhos,OURINHOS,-49.35494187092094,-23.45342928644589,-49.304815878067075,-23.40330329359202,103.0
Ourinhos,OURINHOS,-49.2546898852132,-23.45342928644589,-49.20456389235933,-23.40330329359202,132.0
Ourinhos,OURINHOS,-49.60557183519029,-23.503555279299757,-49.55544584233642,-23.45342928644589,91.3
Ourinhos,OURINHOS,-49.45519385662868,-23.503555279299757,-49.40506786377481,-23.45342928644589,134.1
Ourinhos,OURINHOS,-49.40506786377481,-23.503555279299757,-49.35494187092094,-23.45342928644589,79.5
Ourinhos,OURINHOS,-49.40506786377481,-23.55368127215363,-49.35494187092094,-23.503555279299757,114.6
Pindamonhangaba,PINDAMONHANGABA,-45.76242582278548,-22.623426111922303,-45.71229982993161,-22.573300119068435,44.8
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.623426111922303,-45.662173837077745,-22.573300119068435,39.8
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.673552104776174,-45.662173837077745,-22.623426111922303,66.9
Pindamonhangaba,PINDAMONHANGABA,-45.81255181563935,-22.723678097630042,-45.76242582278548,-22.673552104776174,77.1
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.723678097630042,-45.662173837077745,-22.673552104776174,88.8
Pindamonhangaba,PINDAMONHANGABA,-45.81255181563935,-22.77380409048391,-45.76242582278548,-22.723678097630042,77.9
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.77380409048391,-45.662173837077745,-22.723678097630042,47.4
Pindamonhangaba,PINDAMONHANGABA,-45.76242582278548,-22.823930083337782,-45.71229982993161,-22.77380409048391,38.3
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.823930083337782,-45.662173837077745,-22.77380409048391,50.7
Pindamonhangaba,PINDAMONHANGABA,-45.96292979420096,-22.87405607619165,-45.91280380134709,-22.823930083337782,44.7
Pindamonhangaba,PINDAMONHANGABA,-45.76242582278548,-22.87405607619165,-45.71229982993161,-22.823930083337782,31.5
Pindamonhangaba,PINDAMONHANGABA,-45.71229982993161,-22.87405607619165,-45.662173837077745,-22.823930083337782,49.9
Pindamonhangaba,PINDAMONHANGABA,-45.662173837077745,-22.87405607619165,-45.61204784422387,-22.823930083337782,45.8
Pindamonhangaba,PINDAMONHANGABA,-45.91280380134709,-22.92418206904552,-45.862677808493224,-22.87405607619165,33.0
Pindamonhangaba,PINDAMONHANGABA,-45.862677808493224,-22.92418206904552,-45.81255181563935,-22.87405607619165,43.1
Pindamonhangaba,PINDAMONHANGABA,-45.81255181563935,-22.92418206904552,-45.76242582278548,-22.87405607619165,33.1
Pindamonhangaba,PINDAMONHANGABA,-46.063181779908696,-22.97430806189939,-46.01305578705483,-22.92418206904552,33.1
Pindamonhangaba,PINDAMONHANGABA,-46.01305578705483,-22.97430806189939,-45.96292979420096,-22.92418206904552,65.1
Pindamonhangaba,PINDAMONHANGABA,-45.96292979420096,-22.97430806189939,-45.91280380134709,-22.92418206904552,49.4
Pindamonhangaba,PINDAMONHANGABA,-45.76242582278548,-22.97430806189939,-45.71229982993161,-22.92418206904552,49.0
Presidente Prudente,PRESIDENTE PRUDENTE,-51.13023890873724,-22.40380626203133,-51.08011291588337,-22.353680269177463,33.2
Presidente Prudente,PRESIDENTE PRUDENTE,-51.0299869230295,-22.40380626203133,-50.97986093017563,-22.353680269177463,83.6
Presidente Prudente,PRESIDENTE PRUDENTE,-51.13023890873724,-22.453932254885203,-51.08011291588337,-22.40380626203133,32.2
Presidente Prudente,PRESIDENTE PRUDENTE,-51.0299869230295,-22.453932254885203,-50.97986093017563,-22.40380626203133,44.4
Presidente Prudente,PRESIDENTE PRUDENTE,-50.92973493732176,-22.453932254885203,-50.87960894446789,-22.40380626203133,46.1
Presidente Prudente,PRESIDENTE PRUDENTE,-50.87960894446789,-22.453932254885203,-50.829482951614025,-22.40380626203133,34.3
Presidente Prudente,PRESIDENTE PRUDENTE,-51.13023890873724,-22.50405824773907,-51.08011291588337,-22.453932254885203,34.2
Presidente Prudente,PRESIDENTE PRUDENTE,-51.0299869230295,-22.50405824773907,-50.97986093017563,-22.453932254885203,90.9
Presidente Prudente,PRESIDENTE PRUDENTE,-51.08011291588337,-22.55418424059294,-51.0299869230295,-22.50405824773907,56.4
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.70386546416906,-22.453905085016586,-52.65373947131519,-22.40377909216272,35.4
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.00210156421489,-22.453905085016586,-51.95197557136102,-22.40377909216272,50.8
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.70386546416906,-22.504031077870454,-52.65373947131519,-22.453905085016586,30.4
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.40310950704584,-22.504031077870454,-52.352983514191976,-22.453905085016586,35.2
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.05222755706876,-22.504031077870454,-52.00210156421489,-22.453905085016586,58.5
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.00210156421489,-22.504031077870454,-51.95197557136102,-22.453905085016586,40.1
Presidente Venceslau,PRESIDENTE VENCESLAU,-52.40310950704584,-22.554157070724326,-52.352983514191976,-22.504031077870454,42.5
Ribeirão Preto,RIBEIRAO PRETO,-47.63556102080999,-21.026454584169677,-47.58543502795612,-20.97632859131581,37.6
Ribeirão Preto,RIBEIRAO PRETO,-47.33480506368677,-21.176832562731285,-47.28467907083291,-21.126706569877417,39.8
Ribeirão Preto,RIBEIRAO PRETO,-47.28467907083291,-21.176832562731285,-47.23455307797904,-21.126706569877417,45.4
Ribeirão Preto,RIBEIRAO PRETO,-47.33480506368677,-21.226958555585156,-47.28467907083291,-21.176832562731285,58.3
Ribeirão Preto,RIBEIRAO PRETO,-47.28467907083291,-21.226958555585156,-47.23455307797904,-21.176832562731285,92.4
Ribeirão Preto,RIBEIRAO PRETO,-47.184427085125165,-21.226958555585156,-47.1343010922713,-21.176832562731285,72.0
Ribeirão Preto,RIBEIRAO PRETO,-47.1343010922713,-21.226958555585156,-47.08417509941743,-21.176832562731285,171.7
Ribeirão Preto,RIBEIRAO PRETO,-47.28467907083291,-21.277084548439024,-47.23455307797904,-21.226958555585156,74.8
Ribeirão Preto,RIBEIRAO PRETO,-47.23455307797904,-21.277084548439024,-47.184427085125165,-21.226958555585156,111.2
Ribeirão Preto,RIBEIRAO PRETO,-47.184427085125165,-21.277084548439024,-47.1343010922713,-21.226958555585156,59.0
Ribeirão Preto,RIBEIRAO PRETO,-47.1343010922713,-21.277084548439024,-47.08417509941743,-21.226958555585156,166.6
Ribeirão Preto,RIBEIRAO PRETO,-47.08417509941743,-21.277084548439024,-47.03404910656356,-21.226958555585156,54.3
Ribeirão Preto,RIBEIRAO PRETO,-47.435057049394516,-21.327210541292892,-47.384931056540644,-21.277084548439024,82.2
Ribeirão Preto,RIBEIRAO PRETO,-47.28467907083291,-21.327210541292892,-47.23455307797904,-21.277084548439024,215.4
Ribeirão Preto,RIBEIRAO PRETO,-47.23455307797904,-21.327210541292892,-47.184427085125165,-21.277084548439024,238.0
Ribeirão Preto,RIBEIRAO PRETO,-47.184427085125165,-21.327210541292892,-47.1343010922713,-21.277084548439024,87.3
Ribeirão Preto,RIBEIRAO PRETO,-47.1343010922713,-21.327210541292892,-47.08417509941743,-21.277084548439024,94.6
Ribeirão Preto,RIBEIRAO PRETO,-47.23455307797904,-21.377336534146764,-47.184427085125165,-21.327210541292892,227.4
Ribeirão Preto,RIBEIRAO PRETO,-47.435057049394516,-21.57784050556224,-47.384931056540644,-21.52771451270837,52.9
Ribeirão Preto,RIBEIRAO PRETO,-47.48518304224838,-21.67809249126998,-47.435057049394516,-21.62796649841611,30.2
Ribeirão Preto,RIBEIRAO PRETO,-47.48518304224838,-21.728218484123847,-47.435057049394516,-21.67809249126998,35.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.690775157721404,-20.220512729528426,-49.64064916486753,-20.17038673667456,50.6
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.59052317201367,-20.320764715236166,-49.5403971791598,-20.270638722382298,40.8
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.320764715236166,-49.440145193452054,-20.270638722382298,64.7
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.440145193452054,-20.370890708090034,-49.39001920059819,-20.320764715236166,76.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.33989320774432,-20.370890708090034,-49.289767214890446,-20.320764715236166,74.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.39001920059819,-20.421016700943905,-49.33989320774432,-20.370890708090034,30.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.690775157721404,-20.471142693797773,-49.64064916486753,-20.421016700943905,37.4
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.471142693797773,-49.440145193452054,-20.421016700943905,42.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.440145193452054,-20.471142693797773,-49.39001920059819,-20.421016700943905,67.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.39001920059819,-20.471142693797773,-49.33989320774432,-20.421016700943905,42.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.740901150575276,-20.521268686651645,-49.690775157721404,-20.471142693797773,43.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.440145193452054,-20.521268686651645,-49.39001920059819,-20.471142693797773,56.2
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.39001920059819,-20.521268686651645,-49.33989320774432,-20.471142693797773,43.3
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.740901150575276,-20.571394679505513,-49.690775157721404,-20.521268686651645,76.2
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.690775157721404,-20.571394679505513,-49.64064916486753,-20.521268686651645,76.6
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.59052317201367,-20.571394679505513,-49.5403971791598,-20.521268686651645,70.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.5403971791598,-20.571394679505513,-49.490271186305925,-20.521268686651645,33.2
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.571394679505513,-49.440145193452054,-20.521268686651645,44.9
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.39001920059819,-20.571394679505513,-49.33989320774432,-20.521268686651645,30.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.740901150575276,-20.62152067235938,-49.690775157721404,-20.571394679505513,46.6
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.64064916486753,-20.62152067235938,-49.59052317201367,-20.571394679505513,65.8
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.59052317201367,-20.62152067235938,-49.5403971791598,-20.571394679505513,68.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.5403971791598,-20.62152067235938,-49.490271186305925,-20.571394679505513,34.3
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.62152067235938,-49.440145193452054,-20.571394679505513,33.4
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.740901150575276,-20.671646665213252,-49.690775157721404,-20.62152067235938,46.8
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.690775157721404,-20.671646665213252,-49.64064916486753,-20.62152067235938,53.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.64064916486753,-20.671646665213252,-49.59052317201367,-20.62152067235938,40.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.59052317201367,-20.671646665213252,-49.5403971791598,-20.62152067235938,141.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.5403971791598,-20.671646665213252,-49.490271186305925,-20.62152067235938,68.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.671646665213252,-49.440145193452054,-20.62152067235938,48.3
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.39001920059819,-20.671646665213252,-49.33989320774432,-20.62152067235938,50.7
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.89127912913688,-20.72177265806712,-49.84115313628301,-20.671646665213252,30.8
