edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_enchimento,anom_ndvi_florada
DRACENA,Dracena,2006,323.1,-1.9,32,765.0,11.3,6.6,0,1124.4,579.6,699.9,662.0999999999999,-120.29999999999995,8.781555458546402,-9.95,1.18,6513.0,1009.7,,
DRACENA,Dracena,2007,237.3,-28.0,36,974.9,41.8,7.7,0,1253.6,1009.7,579.6,605.6666666666666,430.1,8.760923376338836,-2.04,1.026,6380.0,589.8,,
DRACENA,Dracena,2008,218.0,-33.8,55,629.9,-8.4,5.7,0,971.0,589.8,1009.7,777.9666666666666,-419.9000000000001,8.554970555750268,-18.61,1.017,5192.5,604.4,,
DRACENA,Dracena,2009,220.1,-33.2,45,799.6,16.3,6.7,0,1041.5,604.4,589.8,601.7,14.600000000000023,8.564076777315087,0.91,1.027,5240.0,846.5,,
DRACENA,Dracena,2010,529.6,60.7,14,897.7,30.5,4.6,0,1472.4,846.5,604.4,734.575,242.10000000000002,8.526172754196814,-3.72,1.038,5045.1,896.7,,
DRACENA,Dracena,2011,348.1,5.7,28,854.8,24.3,7.5,0,1267.7,896.7,846.5,645.1,50.200000000000045,8.502688505213357,-2.32,1.239,4928.0,837.2,,
DRACENA,Dracena,2012,313.2,-5.0,37,503.7,-26.7,2.4,0,915.2,837.2,896.7,802.6750000000001,-59.5,8.489821994620105,-1.28,1.324,4865.0,731.8,,
DRACENA,Dracena,2013,253.8,-23.0,64,700.1,1.8,6.0,0,1065.7,731.8,837.2,713.275,-105.40000000000009,8.30719782266973,-16.69,0.896,4052.94,922.5,,
DRACENA,Dracena,2014,254.7,-22.7,45,529.3,-23.0,3.2,0,845.4,922.5,731.8,810.6500000000001,190.70000000000005,8.19478163844336,-10.63,0.774,3622.0,840.5,,
DRACENA,Dracena,2015,402.9,22.3,40,592.7,-13.8,7.4,0,1042.1,840.5,922.5,799.0,-82.0,8.131530710604252,-6.13,1.213,3400.0,871.2,,
DRACENA,Dracena,2016,569.4,72.8,44,755.9,9.9,11.7,0,1393.3,871.2,840.5,768.35,30.700000000000045,7.984121958702927,-13.71,1.161,2934.0,923.2,,
DRACENA,Dracena,2017,201.2,-39.0,21,618.7,-10.0,3.1,0,910.5,923.2,871.2,869.35,52.0,7.867105500316739,-11.04,1.069,2610.0,847.9,,
DRACENA,Dracena,2018,454.9,38.0,44,735.5,7.0,5.7,0,1221.3,847.9,923.2,848.05,-75.30000000000007,7.787796878181171,-7.62,0.951,2411.0,907.4,,
DRACENA,Dracena,2019,444.7,35.0,21,463.8,-32.5,6.2,0,970.3,907.4,847.9,869.7,59.5,7.81237820598861,2.49,0.925,2471.0,1036.8,,
DRACENA,Dracena,2020,195.4,-40.7,75,644.5,-6.3,4.0,0,884.8,1036.8,907.4,850.7249999999999,129.39999999999998,7.716460800176355,-9.15,1.013,2245.0,905.1,,
DRACENA,Dracena,2021,118.1,-64.2,77,414.0,-39.8,7.2,0,538.2,905.1,1036.8,919.5999999999999,-131.69999999999993,7.729735331385051,1.34,1.221,2275.0,1325.9,,
DRACENA,Dracena,2022,198.8,-39.7,67,563.8,-18.0,3.9,0,803.8,1325.9,905.1,894.05,420.80000000000007,7.306531398939505,-34.51,1.588,1490.0,801.3,,
DRACENA,Dracena,2023,296.6,-10.0,39,654.2,-4.9,6.3,0,1074.0,801.3,1325.9,1020.45,-524.6000000000001,6.186208623900494,-67.38,1.225,486.0,1421.0,,
DRACENA,Dracena,2024,231.0,-29.9,77,375.9,-45.3,6.3,0,716.9,1421.0,801.3,884.25,619.7,6.218600119691729,3.29,0.862,502.0,1116.9,,
DRACENA,Dracena,2025,302.9,-8.1,63,416.7,-39.4,6.6,0,828.9,1116.9,1421.0,1157.8999999999999,-304.0999999999999,6.429719478039138,23.51,1.354,620.0,1241.1,,
DRACENA,Dracena,2026,202.6,-38.5,64,498.7,-27.5,2.5,0,767.0,1241.1,1116.9,932.6750000000001,124.19999999999982,6.429719478039138,0.0,1.345,620.0,,,
FRANCA,Franca,2001,389.7,7.0,21,670.6,-22.6,2.5,0,1109.0,,,,,10.345156005604505,,0.902,31106.0,920.8,,
FRANCA,Franca,2002,430.6,18.2,20,958.4,10.6,6.5,0,1399.3,920.8,,,,10.593803228166875,28.23,0.72,39886.9,1798.3,,
FRANCA,Franca,2003,341.5,-6.3,36,1182.3,36.4,7.0,0,1643.7,1798.3,920.8,920.8,877.5,10.594091501823291,0.03,1.032,39898.4,715.4,,
FRANCA,Franca,2004,292.5,-19.7,23,971.2,12.0,6.3,0,1420.0,715.4,1798.3,1798.3,-1082.9,10.613799079265654,1.99,1.24,40692.5,1560.4,,
FRANCA,Franca,2005,342.5,-6.0,29,871.4,0.5,5.8,0,1291.8,1560.4,715.4,818.0999999999999,845.0000000000001,10.631494991732007,1.79,1.252,41419.0,1260.2,,
FRANCA,Franca,2006,413.1,13.4,16,930.5,7.3,9.1,0,1399.0,1260.2,1560.4,1679.35,-300.20000000000005,10.66222348379946,3.12,1.18,42711.5,1963.1,,
FRANCA,Franca,2007,539.4,48.0,8,1045.1,20.6,7.9,0,1652.8,1963.1,1260.2,965.4666666666666,702.8999999999999,10.696638426567144,3.5,1.026,44207.0,906.2,,
FRANCA,Franca,2008,256.3,-29.6,40,953.0,9.9,6.5,0,1363.5,906.2,1963.1,1773.9333333333334,-1056.8999999999999,10.746217854635562,5.08,1.017,46454.0,1901.9,,
FRANCA,Franca,2009,234.5,-35.6,28,1059.7,22.2,8.2,0,1355.3,1901.9,906.2,950.6500000000001,995.7,10.746833327999186,0.06,1.027,46482.6,1113.0,,
FRANCA,Franca,2010,470.0,29.0,4,923.7,6.5,3.9,0,1426.5,1113.0,1901.9,1805.925,-788.9000000000001,10.80503412148319,5.99,1.038,49268.2,1873.2,,
FRANCA,Franca,2011,393.2,7.9,25,975.5,12.5,7.3,0,1495.0,1873.2,1113.0,998.7,760.2,10.832915610602406,2.83,1.239,50661.2,875.2,,
FRANCA,Franca,2012,321.0,-11.9,20,759.7,-12.4,4.8,0,1154.7,875.2,1873.2,1824.65,-998.0,10.861000838695762,2.85,1.324,52104.2,1958.2,,
FRANCA,Franca,2013,298.3,-18.1,40,778.0,-10.3,4.9,0,1156.2,1958.2,875.2,1038.65,1083.0,10.748563016657725,-10.63,0.896,46563.07,1533.2,,
FRANCA,Franca,2014,317.9,-12.8,21,481.1,-44.5,5.9,0,887.8,1533.2,1958.2,1924.1,-425.0,10.959491529947597,23.48,0.774,57497.2,1798.1,,
FRANCA,Franca,2015,291.0,-20.1,38,738.6,-14.8,9.4,0,1114.8,1798.1,1533.2,1106.9,264.89999999999986,10.990991707022062,3.2,1.213,59337.2,1018.4,,
FRANCA,Franca,2016,406.2,11.5,40,939.3,8.4,9.8,0,1355.0,1018.4,1798.1,1882.85,-779.6999999999999,11.004636620856207,1.37,1.161,60152.4,2598.9,,
FRANCA,Franca,2017,323.0,-11.4,28,714.7,-17.6,4.1,0,1098.6,2598.9,1018.4,1134.95,1580.5,11.017533461147876,1.3,1.069,60933.2,1179.8,0.012050000000000005,
FRANCA,Franca,2018,319.6,-12.3,42,883.2,1.9,7.5,0,1251.4,1179.8,2598.9,2057.1,-1419.1000000000001,11.089945869775306,7.51,0.951,65509.2,2362.4,0.0006500000000000394,-0.015833333333333366
FRANCA,Franca,2019,557.8,53.1,17,686.6,-20.8,6.2,0,1363.3,2362.4,1179.8,1151.6499999999999,1182.6000000000001,11.108456360685539,1.87,0.925,66733.1,1309.3,0.009149999999999991,-0.002433333333333343
FRANCA,Franca,2020,349.2,-4.1,42,815.8,-5.9,4.1,0,1188.9,1309.3,2362.4,2179.4,-1053.1000000000001,11.12651270276754,1.82,1.013,67949.0,2505.6,0.028349999999999986,0.05996666666666667
FRANCA,Franca,2021,133.7,-63.3,55,516.1,-40.5,7.2,0,695.5,2505.6,1309.3,1260.175,1196.3,11.138828201411055,1.24,1.221,68791.0,1147.7,0.03375000000000006,-0.052733333333333354
FRANCA,Franca,2022,441.1,21.1,30,752.4,-13.2,4.0,0,1234.5,1147.7,2505.6,2316.25,-1357.8999999999999,11.129158245838182,-0.96,1.588,68129.0,1391.8,-0.05064999999999997,-0.03683333333333333
FRANCA,Franca,2023,308.4,-15.3,24,756.0,-12.8,4.1,0,1162.9,1391.8,1147.7,1163.8,244.0999999999999,11.144510446685352,1.55,1.225,69183.0,1938.4,-0.05415000000000003,-0.05293333333333333
FRANCA,Franca,2024,305.2,-16.2,56,516.2,-40.5,7.9,0,845.1,1938.4,1391.8,2214.6749999999997,546.6000000000001,11.134486829247564,-1.0,0.862,68493.0,1683.8,-0.007549999999999946,0.11966666666666664
FRANCA,Franca,2025,441.5,21.2,45,533.7,-38.4,7.5,0,1052.5,1683.8,1938.4,1393.8000000000002,-254.60000000000014,11.139859780908724,0.54,1.354,68862.0,1602.2,0.005750000000000033,-0.07923333333333332
FRANCA,Franca,2026,236.1,-35.2,42,777.8,-10.3,4.6,0,1054.4,1602.2,1683.8,1985.9,-81.59999999999991,11.139859780908724,0.0,1.345,68862.0,,0.02265000000000006,0.060366666666666624
JAU,Jaú,2001,447.4,45.0,26,706.9,4.2,-0.7,2,1178.7,,,,,8.724207360800564,,0.902,6150.0,873.8,,
JAU,Jaú,2002,369.4,19.7,21,814.2,20.0,3.4,0,1207.0,873.8,,,,8.792549614177382,7.07,0.72,6585.0,1474.5,,
JAU,Jaú,2003,230.0,-25.5,40,843.0,24.2,6.1,0,1173.2,1474.5,873.8,873.8,600.7,8.847216104357543,5.62,1.032,6955.0,852.2,,
JAU,Jaú,2004,372.6,20.8,25,703.1,3.6,4.4,0,1192.2,852.2,1474.5,1474.5,-622.3,8.882530508433623,3.59,1.24,7205.0,1439.0,,
JAU,Jaú,2005,368.6,19.5,27,631.5,-7.0,6.2,0,1045.8,1439.0,852.2,863.0,586.8,8.760923376338836,-11.45,1.252,6380.0,879.7,,
JAU,Jaú,2006,350.1,13.5,23,706.3,4.1,5.9,0,1109.7,879.7,1439.0,1456.75,-559.3,8.871224644409553,11.66,1.18,7124.0,1365.0,,
JAU,Jaú,2007,249.4,-19.2,26,906.0,33.5,6.0,0,1215.9,1365.0,879.7,868.5666666666666,485.29999999999995,8.72729202920964,-13.41,1.026,6169.0,916.2,,
JAU,Jaú,2008,269.3,-12.7,29,732.3,7.9,3.5,0,1140.4,916.2,1365.0,1426.1666666666667,-448.79999999999995,8.689127655323706,-3.74,1.017,5938.0,1285.5,,
JAU,Jaú,2009,263.6,-14.6,20,761.1,12.1,5.7,0,1068.1,1285.5,916.2,880.4750000000001,369.29999999999995,8.646289764750648,-4.19,1.027,5689.0,1378.8,,
JAU,Jaú,2010,415.7,34.7,13,742.4,9.4,3.0,0,1227.4,1378.8,1285.5,1391.0,93.29999999999995,8.769351707798972,13.1,1.038,6434.0,1416.9,,
JAU,Jaú,2011,183.1,-40.7,36,839.7,23.7,6.9,0,1099.6,1416.9,1378.8,1006.7249999999999,38.100000000000136,8.789507786736896,2.04,1.239,6565.0,1302.9,,
JAU,Jaú,2012,300.6,-2.6,26,499.1,-26.5,1.6,1,887.2,1302.9,1416.9,1376.6,-114.0,8.876963340262272,9.14,1.324,7165.0,1702.4,,
JAU,Jaú,2013,256.3,-16.9,53,826.2,21.7,4.9,0,1177.1,1702.4,1302.9,1119.3999999999999,399.5,8.749527973658969,-11.96,0.896,6307.71,1200.7,,
JAU,Jaú,2014,262.7,-14.8,20,389.2,-42.7,5.0,0,724.4,1200.7,1702.4,1442.45,-501.70000000000005,8.808941485571886,6.12,0.774,6693.83,1582.4,,
JAU,Jaú,2015,257.5,-16.5,43,624.3,-8.0,6.1,0,929.0,1582.4,1200.7,1199.65,381.70000000000005,8.831127635012084,2.24,1.213,6844.0,1597.6,,
JAU,Jaú,2016,504.2,63.4,34,803.5,18.4,8.8,0,1334.0,1597.6,1582.4,1496.8000000000002,15.199999999999818,8.772765209949785,-5.67,1.161,6456.0,1837.2,,
JAU,Jaú,2017,179.2,-41.9,19,609.7,-10.2,2.8,0,892.7,1837.2,1597.6,1370.0000000000002,239.60000000000014,8.82428075349194,5.29,1.069,6797.3,1609.8,-0.014079999999999981,
JAU,Jaú,2018,305.7,-0.9,39,627.4,-7.6,4.9,0,953.9,1609.8,1837.2,1634.725,-227.4000000000001,8.838015025455297,1.38,0.951,6891.3,1830.7,0.06732000000000005,0.0359444444444445
JAU,Jaú,2019,391.5,26.9,22,406.1,-40.2,4.4,0,884.2,1830.7,1609.8,1427.75,220.9000000000001,8.823647949191303,-1.43,0.925,6793.0,1487.4,-0.04727999999999999,0.04064444444444448
JAU,Jaú,2020,193.6,-37.2,59,401.8,-40.8,4.1,0,606.4,1487.4,1830.7,1738.1750000000002,-343.29999999999995,8.838261682885651,1.47,1.013,6893.0,1846.7,0.030420000000000003,0.04294444444444451
JAU,Jaú,2021,108.3,-64.9,59,334.6,-50.7,5.0,0,476.1,1846.7,1487.4,1473.8749999999998,359.29999999999995,8.84505705350085,0.68,1.221,6940.0,1684.5,-0.05587999999999993,-0.04845555555555553
JAU,Jaú,2022,260.4,-15.6,47,633.9,-6.6,2.0,1,911.2,1684.5,1846.7,1774.25,-162.20000000000005,8.834628222017367,-1.04,1.588,6868.0,1735.9,-0.03488000000000002,-0.04325555555555555
JAU,Jaú,2023,231.3,-25.0,35,530.1,-21.9,4.8,0,802.1,1735.9,1684.5,1594.8249999999998,51.40000000000009,8.851520271691061,1.7,1.225,6985.0,1524.6,-0.015979999999999994,-0.018255555555555525
JAU,Jaú,2024,276.2,-10.5,64,251.4,-63.0,5.5,0,565.5,1524.6,1735.9,1812.625,-211.30000000000018,8.83200393125627,-1.93,0.862,6850.0,1473.4,-0.005279999999999951,0.059444444444444466
JAU,Jaú,2025,285.5,-7.5,56,271.0,-60.1,5.2,0,590.5,1473.4,1524.6,1576.575,-51.19999999999982,8.823912892745156,-0.81,1.354,6794.8,1280.0,0.04422000000000004,-0.08995555555555551
JAU,Jaú,2026,187.1,-39.4,41,422.8,-37.7,1.3,1,644.7,1280.0,1473.4,1721.675,-193.4000000000001,8.823912892745156,0.0,1.345,6794.8,,0.031420000000000003,0.020944444444444488
LINS,Lins,2001,408.0,43.9,27,638.3,-7.1,3.6,0,1084.2,,,,,8.474494436883122,,0.902,4791.0,678.1,,
LINS,Lins,2002,388.9,37.2,26,860.3,25.2,7.3,0,1253.4,678.1,,,,8.36240897761537,-10.6,0.72,4283.0,976.0,,
LINS,Lins,2003,227.7,-19.7,39,863.4,25.7,8.6,0,1178.7,976.0,678.1,678.1,297.9,8.454679286026995,9.67,1.032,4697.0,572.9,,
LINS,Lins,2004,265.3,-6.4,28,809.8,17.9,7.9,0,1180.7,572.9,976.0,976.0,-403.1,8.421783006611578,-3.24,1.24,4545.0,580.3,,
LINS,Lins,2005,294.5,3.9,37,745.2,8.5,7.6,0,1098.9,580.3,572.9,625.5,7.399999999999977,8.286017468404763,-12.7,1.252,3968.0,573.3,,
LINS,Lins,2006,295.9,4.4,27,764.5,11.3,9.7,0,1101.8,573.3,580.3,778.15,-7.0,8.283190896767152,-0.28,1.18,3956.8,690.1,,
LINS,Lins,2007,231.7,-18.3,20,926.2,34.8,8.6,0,1199.1,690.1,573.3,608.0999999999999,116.80000000000007,8.192127650376644,-8.7,1.026,3612.4,567.1,,
LINS,Lins,2008,200.9,-29.1,45,733.2,6.7,6.7,0,1048.0,567.1,690.1,748.8000000000001,-123.0,7.966760113055467,-20.18,1.017,2883.5,1155.0,,
LINS,Lins,2009,194.0,-31.6,34,842.8,22.7,8.4,0,1074.3,1155.0,567.1,597.85,587.9,7.905404775224112,-5.95,1.027,2711.9,984.9,,
LINS,Lins,2010,406.1,43.3,6,653.1,-4.9,5.8,0,1120.9,984.9,1155.0,850.3499999999999,-170.10000000000002,7.731535907177285,-15.96,1.038,2279.1,1451.9,,
LINS,Lins,2011,213.9,-24.5,33,824.5,20.0,9.3,0,1120.4,1451.9,984.9,674.5500000000001,467.0000000000001,7.782598820942119,5.24,1.239,2398.5,1194.7,,
LINS,Lins,2012,254.1,-10.4,26,452.0,-34.2,5.0,0,784.6,1194.7,1451.9,969.325,-257.20000000000005,7.752335163302292,-2.98,1.324,2327.0,1165.9,,
LINS,Lins,2013,248.3,-12.4,48,680.3,-1.0,7.4,0,996.3,1165.9,1194.7,830.0,-28.799999999999955,7.622208857568875,-12.2,0.896,2043.07,1262.0,,
LINS,Lins,2014,256.1,-9.7,27,395.3,-42.5,7.8,0,702.9,1262.0,1165.9,1115.7250000000001,96.09999999999991,7.644995897052594,2.3,0.774,2090.16,1010.2,,
LINS,Lins,2015,261.2,-7.8,45,566.3,-17.6,8.7,0,857.7,1010.2,1262.0,1002.175,-251.79999999999995,7.450951282778578,-17.64,1.213,1721.5,1229.2,,
LINS,Lins,2016,406.6,43.4,37,819.4,19.3,12.5,0,1254.2,1229.2,1010.2,1195.75,219.0,7.428749031663754,-2.2,1.161,1683.7,1195.7,,
LINS,Lins,2017,223.9,-21.0,21,529.8,-22.9,5.3,0,869.6,1195.7,1229.2,1167.6999999999998,-33.5,7.433311867348122,0.46,1.069,1691.4,1420.1,0.015289999999999915,
LINS,Lins,2018,304.2,7.3,46,560.6,-18.4,7.8,0,874.8,1420.1,1195.7,1205.9250000000002,224.39999999999986,7.347943823148687,-8.18,0.951,1553.0,1520.5,0.009889999999999954,0.008433333333333348
LINS,Lins,2019,399.9,41.1,19,479.0,-30.3,7.8,0,938.7,1520.5,1420.1,1276.5,100.40000000000009,7.269198834995971,-7.57,0.925,1435.4,1170.7,-0.004610000000000114,0.05803333333333338
LINS,Lins,2020,188.1,-33.7,59,594.4,-13.5,6.2,0,822.8,1170.7,1520.5,1223.0749999999998,-349.79999999999995,7.09742477343863,-15.78,1.013,1208.85,1402.6,0.009489999999999887,0.021433333333333304
LINS,Lins,2021,130.4,-54.0,61,377.6,-45.0,8.8,0,539.0,1402.6,1170.7,1270.5,231.89999999999986,7.082002660508517,-1.53,1.221,1190.35,1245.2,-0.017710000000000115,0.0030333333333333323
LINS,Lins,2022,299.5,5.7,46,637.8,-7.2,5.4,0,969.7,1245.2,1402.6,1282.25,-157.39999999999986,6.884947139656129,-17.89,1.588,977.45,1071.4,-0.007110000000000061,-0.049166666666666636
LINS,Lins,2023,223.8,-21.1,37,620.2,-9.7,7.5,0,894.5,1071.4,1245.2,1266.3,-173.79999999999995,6.692765891923797,-17.48,1.225,806.55,1495.6,0.011689999999999978,0.08383333333333332
LINS,Lins,2024,201.2,-29.0,73,275.3,-59.9,8.2,0,505.2,1495.6,1071.4,1297.55,424.1999999999998,6.512413754044824,-16.5,0.862,673.45,1196.6,-0.016510000000000025,0.04023333333333334
LINS,Lins,2025,363.9,28.4,47,329.9,-52.0,8.5,0,742.3,1196.6,1495.6,1332.9,-299.0,6.474584899781751,-3.71,1.354,648.45,901.5,-0.0259100000000001,-0.12266666666666665
LINS,Lins,2026,156.1,-44.9,47,591.6,-13.9,5.3,0,784.8,901.5,1196.6,1297.775,-295.0999999999999,6.474584899781751,0.0,1.345,648.45,,0.0254899999999999,-0.04316666666666663
MARILIA,Marília,2001,412.0,29.0,24,692.8,2.5,0.2,2,1167.6,,,,,10.080084421193217,,0.902,23863.0,479.9,,
