edr_chave,edr,ano,alvo,rendimento_a1,rendimento_a2,capacidade,previsto
ARACATUBA,Araçatuba,2018,3446.2,2283.8,2389.2,1934.0,2537.6861894946796
ASSIS,Assis,2018,4192.4,3922.0,3664.1,10229.0,3353.5006944837714
BARRETOS,Barretos,2018,3603.4,3988.2,4175.9,10738.0,3509.0403847543384
BAURU,Bauru,2018,2661.5,2420.3,2000.0,1063.5,2238.16318139969
CATANDUVA,Catanduva,2018,3413.0,3049.5,3130.1,6220.6,2855.5350789501817
DRACENA,Dracena,2018,3485.2,2651.6,3270.9,5103.1,2767.024317122115
GENERAL SALGADO,General Salgado,2018,3431.1,3806.3,3892.1,2639.5,3561.9106856985986
JABOTICABAL,Jaboticabal,2018,3522.7,3444.0,3280.4,20870.0,3117.4961171424698
LINS,Lins,2018,3672.7,3585.1,3907.3,8905.9,3101.841712826032
MARILIA,Marília,2018,4563.8,4179.0,4434.8,10733.0,3572.3849530912166
ORLANDIA,Orlândia,2018,5050.0,1500.0,2250.0,225.0,2089.7870499817086
PRESIDENTE PRUDENTE,Presidente Prudente,2018,5038.1,5020.6,5063.5,14357.0,3764.6785807674964
PRESIDENTE VENCESLAU,Presidente Venceslau,2018,4575.3,3014.3,2671.2,895.0,2934.2376902011397
RIBEIRAO PRETO,Ribeirão Preto,2018,3394.7,3447.3,2619.6,6654.5,3199.209451658372
SAO JOSE DO RIO PRETO,São José do Rio Preto,2018,3215.0,3119.5,3157.5,10720.0,2821.5075335724723
TUPA,Tupã,2018,4167.2,4233.1,3077.9,15041.0,3160.73696583858
ANDRADINA,Andradina,2019,3523.5,3789.6,2736.2,2415.0,3412.159740022186
ARARAQUARA,Araraquara,2019,3322.8,3776.9,2078.6,2730.0,3163.787776589472
ARACATUBA,Araçatuba,2019,2734.7,3446.2,2283.8,3475.0,2367.1462467624287
ASSIS,Assis,2019,3808.9,4192.4,3922.0,10295.0,3732.299001051742
BARRETOS,Barretos,2019,2525.8,3603.4,3988.2,11304.2,3460.776930265664
BAURU,Bauru,2019,3496.1,2661.5,2420.3,1290.0,2545.967910142875
CATANDUVA,Catanduva,2019,2979.0,3413.0,3049.5,6576.0,3303.759021505455
DRACENA,Dracena,2019,2681.4,3485.2,2651.6,4230.0,3100.5260686147735
GENERAL SALGADO,General Salgado,2019,3387.7,3431.1,3806.3,2749.0,3681.3524922152264
JABOTICABAL,Jaboticabal,2019,2739.6,3522.7,3444.0,21290.0,3350.0787198393728
LINS,Lins,2019,4783.1,3672.7,3585.1,7361.7,3585.6463926628667
MARILIA,Marília,2019,3984.6,4563.8,4179.0,15436.0,4307.537280210253
ORLANDIA,Orlândia,2019,6250.0,5050.0,1500.0,350.0,2830.3176657854033
PRESIDENTE PRUDENTE,Presidente Prudente,2019,3860.9,5038.1,5020.6,15835.0,4271.886501057542
PRESIDENTE VENCESLAU,Presidente Venceslau,2019,3141.8,4575.3,3014.3,1491.0,3388.8502484447054
RIBEIRAO PRETO,Ribeirão Preto,2019,2788.4,3394.7,3447.3,5205.46,3714.0295545229087
SAO JOSE DO RIO PRETO,São José do Rio Preto,2019,2526.8,3215.0,3119.5,11404.84,3162.8566422605986
TUPA,Tupã,2019,3548.3,4167.2,4233.1,14861.0,3197.813700256677
ANDRADINA,Andradina,2020,3073.0,3523.5,3789.6,1685.0,3698.179392728055
ARARAQUARA,Araraquara,2020,3009.2,3322.8,3776.9,1630.0,3634.8942692074934
ARACATUBA,Araçatuba,2020,3407.6,2734.7,3446.2,6550.0,3162.4728137126367
ASSIS,Assis,2020,3902.9,3808.9,4192.4,9645.0,4422.04184609212
BARRETOS,Barretos,2020,3722.8,2525.8,3603.4,9296.0,3371.2657012502164
BAURU,Bauru,2020,3337.1,3496.1,2661.5,2010.0,3222.4502686226874
CATANDUVA,Catanduva,2020,4571.9,2979.0,3413.0,5526.3,3506.3021699605288
DRACENA,Dracena,2020,3296.4,2681.4,3485.2,6569.0,3472.4885877904335
GENERAL SALGADO,General Salgado,2020,3458.3,3387.7,3431.1,3956.72,3387.441843187191
JABOTICABAL,Jaboticabal,2020,3812.3,2739.6,3522.7,23750.0,3687.866357337073
LINS,Lins,2020,5005.1,4783.1,3672.7,11130.0,4804.545268195026
MARILIA,Marília,2020,4784.4,3984.6,4563.8,16000.0,4326.689822714117
ORLANDIA,Orlândia,2020,5016.5,6250.0,5050.0,1515.0,4629.37492704808
PRESIDENTE PRUDENTE,Presidente Prudente,2020,4611.6,3860.9,5038.1,15226.0,4548.354879635633
PRESIDENTE VENCESLAU,Presidente Venceslau,2020,3644.3,3141.8,4575.3,1351.0,3674.881109440496
RIBEIRAO PRETO,Ribeirão Preto,2020,3955.7,2788.4,3394.7,6138.0,3681.278217685555
SAO JOSE DO RIO PRETO,São José do Rio Preto,2020,3334.8,2526.8,3215.0,11884.0,3527.082946249536
TUPA,Tupã,2020,4141.4,3548.3,4167.2,16015.0,4092.5182046694613
ANDRADINA,Andradina,2021,3616.6,3073.0,3523.5,1713.0,2840.8880390210015
ARARAQUARA,Araraquara,2021,3262.8,3009.2,3322.8,2840.0,2555.463558340412
ARACATUBA,Araçatuba,2021,3522.4,3407.6,2734.7,7277.0,3247.837329239415
ASSIS,Assis,2021,4023.8,3902.9,3808.9,10175.0,3597.525003609539
BARRETOS,Barretos,2021,3423.8,3722.8,2525.8,9594.0,3430.6432937114846
BAURU,Bauru,2021,4029.3,3337.1,3496.1,2034.0,2631.3905704346266
CATANDUVA,Catanduva,2021,4400.9,4571.9,2979.0,5430.0,3821.427338650397
DRACENA,Dracena,2021,3100.0,3296.4,2681.4,7801.0,3167.510869770874
GENERAL SALGADO,General Salgado,2021,3910.7,3458.3,3387.7,3709.6,2655.120991461126
JABOTICABAL,Jaboticabal,2021,3936.4,3812.3,2739.6,22320.0,2879.664207473803
LINS,Lins,2021,3943.9,5005.1,4783.1,12239.0,3975.018594088906
MARILIA,Marília,2021,4942.2,4784.4,3984.6,18034.0,3829.4703247432367
ORLANDIA,Orlândia,2021,3671.9,5016.5,6250.0,240.0,4405.340017208485
PRESIDENTE PRUDENTE,Presidente Prudente,2021,4621.5,4611.6,3860.9,16486.3,4066.913142049659
PRESIDENTE VENCESLAU,Presidente Venceslau,2021,2164.6,3644.3,3141.8,8313.8,3376.588394825727
RIBEIRAO PRETO,Ribeirão Preto,2021,3461.9,3955.7,2788.4,6798.0,2913.0569262997537
SAO JOSE DO RIO PRETO,São José do Rio Preto,2021,3174.8,3334.8,2526.8,13521.0,3055.136592434825
TUPA,Tupã,2021,4373.7,4141.4,3548.3,19255.0,3584.9105117873733
ANDRADINA,Andradina,2022,3520.4,3616.6,3073.0,1530.0,3436.863304667513
ARARAQUARA,Araraquara,2022,2975.7,3262.8,3009.2,3550.0,3571.657645339194
ARACATUBA,Araçatuba,2022,3428.2,3522.4,3407.6,8539.0,3767.673948360791
ASSIS,Assis,2022,3693.2,4023.8,3902.9,11000.0,3746.1981091399334
BARRETOS,Barretos,2022,3845.8,3423.8,3722.8,10189.5,3518.1388835252483
BAURU,Bauru,2022,4729.1,4029.3,3337.1,3610.0,3852.0185335010747
CATANDUVA,Catanduva,2022,3864.2,4400.9,4571.9,5970.0,4341.9971518771545
DRACENA,Dracena,2022,3365.8,3100.0,3296.4,7730.0,3392.339295496016
GENERAL SALGADO,General Salgado,2022,3488.8,3910.7,3458.3,5145.2,3935.939794709528
JABOTICABAL,Jaboticabal,2022,3702.7,3936.4,3812.3,24300.0,3570.240222117995
LINS,Lins,2022,3825.6,3943.9,5005.1,8920.0,4977.396737796778
MARILIA,Marília,2022,4885.0,4942.2,4784.4,19505.0,4584.442422102573
ORLANDIA,Orlândia,2022,5000.0,3671.9,5016.5,480.0,3971.3702566013053
PRESIDENTE PRUDENTE,Presidente Prudente,2022,4196.3,4621.5,4611.6,15571.2,4371.339315228935
PRESIDENTE VENCESLAU,Presidente Venceslau,2022,3180.0,2164.6,3644.3,5170.8,3102.6687389471494
RIBEIRAO PRETO,Ribeirão Preto,2022,2756.1,3461.9,3955.7,6345.0,3804.754941391036
SAO JOSE DO RIO PRETO,São José do Rio Preto,2022,3075.8,3174.8,3334.8,12697.0,3492.188004941224
TUPA,Tupã,2022,4107.5,4373.7,4141.4,19355.0,4441.850785515279
ANDRADINA,Andradina,2023,3622.6,3520.4,3616.6,1325.0,3618.7101579611076
ARARAQUARA,Araraquara,2023,2916.3,2975.7,3262.8,4160.0,3048.4403915080547
ARACATUBA,Araçatuba,2023,3641.2,3428.2,3522.4,8134.0,3622.8111488395048
ASSIS,Assis,2023,3897.1,3693.2,4023.8,10450.0,4129.037505286084
BARRETOS,Barretos,2023,4157.0,3845.8,3423.8,8424.0,3975.4510932478656
BAURU,Bauru,2023,4621.5,4729.1,4029.3,3170.0,4621.8825763578425
CATANDUVA,Catanduva,2023,6020.3,3864.2,4400.9,5840.0,4363.255193086008
DRACENA,Dracena,2023,3373.7,3365.8,3100.0,6891.0,3513.3442900879477
GENERAL SALGADO,General Salgado,2023,3851.2,3488.8,3910.7,4887.6,3869.310560332297
JABOTICABAL,Jaboticabal,2023,4246.9,3702.7,3936.4,21130.0,3814.8160025602974
LINS,Lins,2023,4301.4,3825.6,3943.9,11136.0,4142.012303870842
MARILIA,Marília,2023,4826.9,4885.0,4942.2,19334.0,4644.2572330614985
ORLANDIA,Orlândia,2023,4519.2,5000.0,3671.9,130.0,4404.2490476465355
PRESIDENTE PRUDENTE,Presidente Prudente,2023,4556.9,4196.3,4621.5,16902.0,4411.835490853596
PRESIDENTE VENCESLAU,Presidente Venceslau,2023,4147.6,3180.0,2164.6,8762.0,3085.167876033076
RIBEIRAO PRETO,Ribeirão Preto,2023,3430.4,2756.1,3461.9,5795.0,3860.0049595325872
SAO JOSE DO RIO PRETO,São José do Rio Preto,2023,3417.5,3075.8,3174.8,11571.0,3483.2515555663904
TUPA,Tupã,2023,4020.4,4107.5,4373.7,24860.0,4309.872177384092
ANDRADINA,Andradina,2024,3885.7,3622.6,3520.4,1599.0,3427.8454303742637
ARARAQUARA,Araraquara,2024,2815.8,2916.3,2975.7,2810.0,2946.3491776190954
ARACATUBA,Araçatuba,2024,2754.8,3641.2,3428.2,9320.0,3289.7943672229644
ASSIS,Assis,2024,2606.5,3897.1,3693.2,12550.0,3557.4214056790743
BARRETOS,Barretos,2024,3490.0,4157.0,3845.8,5798.3,4072.9213776201436
BAURU,Bauru,2024,4227.8,4621.5,4729.1,2335.0,3935.593531370273
CATANDUVA,Catanduva,2024,3973.8,6020.3,3864.2,1955.0,4791.32661126422
DRACENA,Dracena,2024,2202.8,3373.7,3365.8,9040.0,3325.3399981467446
GENERAL SALGADO,General Salgado,2024,3392.8,3851.2,3488.8,3938.0,4027.753343628415
JABOTICABAL,Jaboticabal,2024,3133.6,4246.9,3702.7,19490.0,3755.870961224601
LINS,Lins,2024,4825.9,4301.4,3825.6,8444.0,3616.115850853263
MARILIA,Marília,2024,4299.4,4826.9,4885.0,16404.0,4405.983563514893
ORLANDIA,Orlândia,2024,4500.0,4519.2,5000.0,461.0,3812.305572713633
PRESIDENTE PRUDENTE,Presidente Prudente,2024,3380.4,4556.9,4196.3,18957.0,4071.1470849429465
PRESIDENTE VENCESLAU,Presidente Venceslau,2024,2640.6,4147.6,3180.0,9656.0,3511.991472748724
RIBEIRAO PRETO,Ribeirão Preto,2024,3675.3,3430.4,2756.1,2945.0,3262.38545527082
SAO JOSE DO RIO PRETO,São José do Rio Preto,2024,2697.0,3417.5,3075.8,12648.0,3058.3040503093725
TUPA,Tupã,2024,1851.0,4020.4,4107.5,24560.0,4127.623585713017
ANDRADINA,Andradina,2025,3728.7,3885.7,3622.6,1700.0,3427.8198433640246
ARARAQUARA,Araraquara,2025,3007.1,2815.8,2916.3,3885.0,2911.1271796875776
ARACATUBA,Araçatuba,2025,4499.2,2754.8,3641.2,5057.1,3219.0088019906266
ASSIS,Assis,2025,3332.1,2606.5,3897.1,14700.0,3167.3047414427956
BARRETOS,Barretos,2025,3704.1,3490.0,4157.0,5984.5,3364.8794481640766
BAURU,Bauru,2025,4005.3,4227.8,4621.5,7726.0,3922.5596415565437
CATANDUVA,Catanduva,2025,3218.9,3973.8,6020.3,4180.0,3908.530026012436
DRACENA,Dracena,2025,3618.7,2202.8,3373.7,10890.0,3015.1303099212105
GENERAL SALGADO,General Salgado,2025,4011.2,3392.8,3851.2,5542.0,3665.256024249413
JABOTICABAL,Jaboticabal,2025,3138.4,3133.6,4246.9,18950.0,3625.4324640027135
LINS,Lins,2025,3239.2,4825.9,4301.4,7905.0,4174.978944783629
MARILIA,Marília,2025,4229.2,4299.4,4826.9,14714.0,4102.262558541451
ORLANDIA,Orlândia,2025,4500.0,4500.0,4519.2,100.0,3839.483561292457
PRESIDENTE PRUDENTE,Presidente Prudente,2025,3936.5,3380.4,4556.9,20405.0,3741.719223428123
PRESIDENTE VENCESLAU,Presidente Venceslau,2025,2641.1,2640.6,4147.6,11383.0,3242.7665406994615
RIBEIRAO PRETO,Ribeirão Preto,2025,2776.7,3675.3,3430.4,9355.0,3193.1224466486497
SAO JOSE DO RIO PRETO,São José do Rio Preto,2025,2898.0,2697.0,3417.5,12523.0,3383.239606148385
TUPA,Tupã,2025,3645.1,1851.0,4020.4,19170.0,2836.6080844585113
