edr_chave,edr,ano,alvo,rendimento_a1,rendimento_a2,capacidade,previsto
JALES,Jales,2009,2.8856,3.0881,2.7322,3783250.0,2.814095909041222
JAU,Jaú,2009,1.9816,1.9785,1.9795,8441900.0,1.961313602503141
LIMEIRA,Limeira,2009,1.5847,1.6503,1.8805,16552189.0,1.7843760287270205
LINS,Lins,2009,1.9968,2.2048,2.5085,5482676.0,2.1972520882295776
MOGI MIRIM,Mogi Mirim,2009,1.9263,1.8841,1.9213,12858982.0,1.9636268649127397
OURINHOS,Ourinhos,2009,2.4744,2.4725,2.4895,2715476.0,2.471627183296219
PIRACICABA,Piracicaba,2009,1.7387,1.9753,2.0163,1535900.0,1.9979480183758114
RIBEIRAO PRETO,Ribeirão Preto,2009,1.965,1.7907,1.7147,2894665.0,1.904812664620746
SOROCABA,Sorocaba,2009,2.4585,2.3742,2.3531,1454600.0,2.5064776963626065
SAO JOSE DO RIO PRETO,São José do Rio Preto,2009,1.7831,1.9553,2.0076,9420667.0,1.9696640435900872
SAO JOAO DA BOA VISTA,São João da Boa Vista,2009,1.9331,1.8814,1.9488,15857609.0,1.8741591301809755
VOTUPORANGA,Votuporanga,2009,2.2543,2.2981,2.36,2882488.0,2.312329850988735
ARARAQUARA,Araraquara,2010,1.3588,1.3829,1.3746,18008438.0,1.4119825193404965
AVARE,Avaré,2010,1.8259,2.0943,2.2425,7668112.0,1.9994429377356824
BARRETOS,Barretos,2010,1.6366,1.686,1.7433,20268119.0,1.6557633394993916
BAURU,Bauru,2010,2.1685,2.0723,1.8704,9247876.0,1.9796742057706544
BOTUCATU,Botucatu,2010,1.9879,1.9491,2.11,8070984.0,1.8943800855737556
CATANDUVA,Catanduva,2010,1.7734,1.8268,1.8273,5500633.0,1.734396101035173
FERNANDOPOLIS,Fernandópolis,2010,2.1748,2.0769,1.9895,3102378.0,1.9642204300618655
FRANCA,Franca,2010,2.1127,1.8994,1.9697,2179337.0,1.8544068801409757
GENERAL SALGADO,General Salgado,2010,2.5641,2.2943,2.6277,1042977.0,2.4240216647009145
ITAPETININGA,Itapetininga,2010,2.3091,2.3687,2.382,6094732.0,2.2800826996795993
ITAPEVA,Itapeva,2010,1.3171,3.4452,2.8871,1943256.0,2.7701936694129703
JABOTICABAL,Jaboticabal,2010,1.4224,1.5879,1.5842,15409883.0,1.503674794353497
JALES,Jales,2010,2.7779,2.8856,3.0881,3551500.0,2.8233870352419563
JAU,Jaú,2010,1.7663,1.9816,1.9785,9305190.0,1.842771275899667
LIMEIRA,Limeira,2010,1.5257,1.5847,1.6503,15664025.0,1.6386162053298017
LINS,Lins,2010,2.0624,1.9968,2.2048,6909210.0,1.909287908448963
MOGI MIRIM,Mogi Mirim,2010,1.8112,1.9263,1.8841,12874980.0,1.7414820887851312
OURINHOS,Ourinhos,2010,1.6085,2.4744,2.4725,4143944.0,2.2367813226770936
PIRACICABA,Piracicaba,2010,1.6851,1.7387,1.9753,1430519.0,1.8393678469217623
RIBEIRAO PRETO,Ribeirão Preto,2010,1.5458,1.965,1.7907,2174765.0,1.8238861430911333
SOROCABA,Sorocaba,2010,2.723,2.4585,2.3742,1041078.0,2.366886192252055
SAO JOSE DO RIO PRETO,São José do Rio Preto,2010,1.5967,1.7831,1.9553,8245196.0,1.731742082943725
SAO JOAO DA BOA VISTA,São João da Boa Vista,2010,1.8683,1.9331,1.8814,13849757.0,1.6875467295431017
VOTUPORANGA,Votuporanga,2010,2.2937,2.2543,2.2981,2617481.0,2.2234083951304386
ARARAQUARA,Araraquara,2011,1.6154,1.3588,1.3829,19475329.0,1.4329891663703578
AVARE,Avaré,2011,2.2464,1.8259,2.0943,11852361.0,1.5985016340823675
BARRETOS,Barretos,2011,1.6519,1.6366,1.686,25144472.0,1.7133337387240406
BAURU,Bauru,2011,2.168,2.1685,2.0723,10393973.0,1.8776500989359433
BOTUCATU,Botucatu,2011,1.9455,1.9879,1.9491,7916816.0,2.0090279048174753
CATANDUVA,Catanduva,2011,1.8869,1.7734,1.8268,5797692.0,1.7962790878152526
FERNANDOPOLIS,Fernandópolis,2011,2.276,2.1748,2.0769,3310485.0,1.946267465079292
FRANCA,Franca,2011,2.3796,2.1127,1.8994,2566068.0,2.0298412817651874
GENERAL SALGADO,General Salgado,2011,2.4401,2.5641,2.2943,1485275.0,2.309370747055768
ITAPETININGA,Itapetininga,2011,2.4397,2.3091,2.3687,6918290.0,2.191767254378759
ITAPEVA,Itapeva,2011,2.0917,1.3171,3.4452,2143140.0,2.29244084057494
JABOTICABAL,Jaboticabal,2011,1.7361,1.4224,1.5879,16465842.0,1.5009017530809576
JALES,Jales,2011,2.8191,2.7779,2.8856,3813320.0,2.8325358949510386
JAU,Jaú,2011,2.0199,1.7663,1.9816,7979252.0,1.806209794351834
LIMEIRA,Limeira,2011,1.5516,1.5257,1.5847,16481512.0,1.4952597065572621
LINS,Lins,2011,2.1531,2.0624,1.9968,7286329.0,1.9811935206837623
MOGI MIRIM,Mogi Mirim,2011,1.925,1.8112,1.9263,13973880.0,1.8967029392474062
OURINHOS,Ourinhos,2011,1.6642,1.6085,2.4744,4642750.0,2.094147420323298
PIRACICABA,Piracicaba,2011,1.6204,1.6851,1.7387,1855278.0,1.8281876253942597
RIBEIRAO PRETO,Ribeirão Preto,2011,1.6563,1.5458,1.965,2279454.0,1.8413896502569114
SOROCABA,Sorocaba,2011,2.7784,2.723,2.4585,1107689.0,2.5076918199254337
SAO JOSE DO RIO PRETO,São José do Rio Preto,2011,1.7394,1.5967,1.7831,8453391.0,1.6098295292550997
SAO JOAO DA BOA VISTA,São João da Boa Vista,2011,2.0208,1.8683,1.9331,15533258.0,1.8359048281458243
VOTUPORANGA,Votuporanga,2011,2.2589,2.2937,2.2543,2734898.0,2.1821338523951956
ARARAQUARA,Araraquara,2012,1.7067,1.6154,1.3588,16280500.0,1.565717284428601
AVARE,Avaré,2012,2.1374,2.2464,1.8259,11341384.0,2.3938668603137545
BARRETOS,Barretos,2012,1.7153,1.6519,1.6366,22006686.0,1.615760818980795
BAURU,Bauru,2012,2.4992,2.168,2.1685,8321322.0,2.1841253471406517
BOTUCATU,Botucatu,2012,2.0431,1.9455,1.9879,8176258.0,2.050052830271425
CATANDUVA,Catanduva,2012,1.897,1.8869,1.7734,4814499.0,1.8730482853936872
FERNANDOPOLIS,Fernandópolis,2012,2.2436,2.276,2.1748,2916010.0,2.3239759375231444
FRANCA,Franca,2012,2.1911,2.3796,2.1127,2478384.0,2.3432835290932443
GENERAL SALGADO,General Salgado,2012,2.6113,2.4401,2.5641,1486580.0,2.5663728452115846
ITAPETININGA,Itapetininga,2012,2.165,2.4397,2.3091,7715556.0,2.450486847917624
ITAPEVA,Itapeva,2012,2.3473,2.0917,1.3171,2130117.0,2.344902336636463
JABOTICABAL,Jaboticabal,2012,1.5921,1.7361,1.4224,14397248.0,1.6749616867672137
JALES,Jales,2012,2.4376,2.8191,2.7779,3744330.0,2.779452839258742
JAU,Jaú,2012,2.1149,2.0199,1.7663,7633970.0,2.157247230335794
LIMEIRA,Limeira,2012,1.4717,1.5516,1.5257,14633400.0,1.528820454709019
LINS,Lins,2012,2.1994,2.1531,2.0624,6941858.0,2.2435184634334173
MOGI MIRIM,Mogi Mirim,2012,1.9123,1.925,1.8112,14021000.0,1.931763131551237
OURINHOS,Ourinhos,2012,1.6223,1.6642,1.6085,4599533.0,1.7780219773876298
PIRACICABA,Piracicaba,2012,1.6853,1.6204,1.6851,1767600.0,1.6340265878659084
RIBEIRAO PRETO,Ribeirão Preto,2012,1.6867,1.6563,1.5458,1417410.0,1.9534179921533703
SOROCABA,Sorocaba,2012,2.7961,2.7784,2.723,1118150.0,2.7984280389462026
SAO JOSE DO RIO PRETO,São José do Rio Preto,2012,1.6785,1.7394,1.5967,7911614.0,1.7205832609861693
SAO JOAO DA BOA VISTA,São João da Boa Vista,2012,2.103,2.0208,1.8683,14527322.0,1.9961961059860835
VOTUPORANGA,Votuporanga,2012,2.0179,2.2589,2.2937,2466248.0,2.303732020907497
ARARAQUARA,Araraquara,2013,1.3692,1.7067,1.6154,14672367.0,1.63504516595936
AVARE,Avaré,2013,1.6872,2.1374,2.2464,11400884.0,2.1579634654803623
BARRETOS,Barretos,2013,1.5283,1.7153,1.6519,20168934.0,1.684745010714945
BAURU,Bauru,2013,1.7807,2.4992,2.168,7721212.0,2.244295473560047
BOTUCATU,Botucatu,2013,1.7412,2.0431,1.9455,8536650.0,2.0304719985628874
CATANDUVA,Catanduva,2013,1.6501,1.897,1.8869,4647189.0,1.9055270730148013
FERNANDOPOLIS,Fernandópolis,2013,1.9864,2.2436,2.276,2542750.0,2.273579992093439
FRANCA,Franca,2013,1.9186,2.1911,2.3796,2859978.0,2.3857613907755972
GENERAL SALGADO,General Salgado,2013,2.1593,2.6113,2.4401,1557071.0,2.4910284888558776
ITAPETININGA,Itapetininga,2013,2.1039,2.165,2.4397,8807339.0,2.364244416850042
ITAPEVA,Itapeva,2013,2.0934,2.3473,2.0917,3090087.0,2.245161390434308
JABOTICABAL,Jaboticabal,2013,1.4301,1.5921,1.7361,6415205.0,1.7053519259379353
JALES,Jales,2013,2.4016,2.4376,2.8191,3551593.0,2.2269387075809366
JAU,Jaú,2013,2.0315,2.1149,2.0199,5772441.0,2.1373802070459686
LIMEIRA,Limeira,2013,1.2383,1.4717,1.5516,12134246.0,1.5163112840821396
LINS,Lins,2013,1.8102,2.1994,2.1531,6604737.0,2.261342448515855
MOGI MIRIM,Mogi Mirim,2013,1.5888,1.9123,1.925,12791000.0,1.8432170327748887
OURINHOS,Ourinhos,2013,1.6801,1.6223,1.6642,5599533.0,1.6461864067948357
PIRACICABA,Piracicaba,2013,1.9162,1.6853,1.6204,2084700.0,1.7455816171721914
RIBEIRAO PRETO,Ribeirão Preto,2013,1.6597,1.6867,1.6563,1706310.0,1.7510142750195798
SOROCABA,Sorocaba,2013,2.4197,2.7961,2.7784,1110150.0,2.6100342714518763
SAO JOSE DO RIO PRETO,São José do Rio Preto,2013,1.5327,1.6785,1.7394,6724529.0,1.7184672150633864
SAO JOAO DA BOA VISTA,São João da Boa Vista,2013,1.7926,2.103,2.0208,14695321.9,2.053978492109758
VOTUPORANGA,Votuporanga,2013,1.7116,2.0179,2.2589,1917083.0,2.1141882206913305
ARARAQUARA,Araraquara,2014,1.3453,1.3692,1.7067,14007198.0,1.4357128002590225
AVARE,Avaré,2014,1.7464,1.6872,2.1374,11945582.0,2.049445183548472
BARRETOS,Barretos,2014,1.7308,1.5283,1.7153,18228743.0,1.5477328436619613
BAURU,Bauru,2014,2.0251,1.7807,2.4992,8540180.0,2.298660041316342
BOTUCATU,Botucatu,2014,1.9118,1.7412,2.0431,8426672.0,1.7645649265580312
CATANDUVA,Catanduva,2014,1.6761,1.6501,1.897,4217992.0,1.7435136458227007
FERNANDOPOLIS,Fernandópolis,2014,2.0953,1.9864,2.2436,2404450.0,2.0231870364674513
FRANCA,Franca,2014,1.9314,1.9186,2.1911,3519978.0,2.0794489462194576
GENERAL SALGADO,General Salgado,2014,2.4124,2.1593,2.6113,2382118.0,2.265647055249537
ITAPETININGA,Itapetininga,2014,2.3978,2.1039,2.165,8773236.0,2.1862704211261965
ITAPEVA,Itapeva,2014,1.927,2.0934,2.3473,2675312.0,2.328230983602403
JABOTICABAL,Jaboticabal,2014,1.6077,1.4301,1.5921,6624050.0,1.4507106340865836
JALES,Jales,2014,2.469,2.4016,2.4376,3397930.0,2.2338267249415167
JAU,Jaú,2014,2.2509,2.0315,2.1149,5347800.0,2.03472633383175
LIMEIRA,Limeira,2014,1.1791,1.2383,1.4717,8410004.0,1.4923297134872444
LINS,Lins,2014,1.6699,1.8102,2.1994,7312208.0,2.1421463402475798
MOGI MIRIM,Mogi Mirim,2014,1.4228,1.5888,1.9123,12234000.0,1.6296136446348861
OURINHOS,Ourinhos,2014,1.9031,1.6801,1.6223,5916931.0,1.6810284144656158
PIRACICABA,Piracicaba,2014,1.7096,1.9162,1.6853,2051750.0,1.7375563877485962
RIBEIRAO PRETO,Ribeirão Preto,2014,1.9201,1.6597,1.6867,1614236.0,1.671448395467589
SOROCABA,Sorocaba,2014,2.1137,2.4197,2.7961,1090150.0,2.5192890578292633
SAO JOSE DO RIO PRETO,São José do Rio Preto,2014,1.6584,1.5327,1.6785,6355682.0,1.5838693562183535
SAO JOAO DA BOA VISTA,São João da Boa Vista,2014,1.7085,1.7926,2.103,14416320.0,1.7334472398213403
VOTUPORANGA,Votuporanga,2014,1.9225,1.7116,2.0179,2203786.0,1.9871753624237627
ARARAQUARA,Araraquara,2015,1.4747,1.3453,1.3692,11658798.0,1.476801207124947
AVARE,Avaré,2015,1.746,1.7464,1.6872,12464832.0,1.8047989025501747
BARRETOS,Barretos,2015,1.7282,1.7308,1.5283,18262889.0,1.6897825702294327
BAURU,Bauru,2015,2.2601,2.0251,1.7807,8310584.0,2.000175805052157
BOTUCATU,Botucatu,2015,2.0912,1.9118,1.7412,8231472.0,1.874696111370229
CATANDUVA,Catanduva,2015,1.7656,1.6761,1.6501,3887199.0,1.7576866247681644
FERNANDOPOLIS,Fernandópolis,2015,2.1676,2.0953,1.9864,2241290.0,1.9452365031766408
FRANCA,Franca,2015,2.1923,1.9314,1.9186,3601600.0,1.909672121992003
GENERAL SALGADO,General Salgado,2015,2.8024,2.4124,2.1593,2071168.0,2.257204878801208
ITAPETININGA,Itapetininga,2015,2.4441,2.3978,2.1039,8758276.0,2.1808043908432104
ITAPEVA,Itapeva,2015,2.0059,1.927,2.0934,2575400.0,1.8992335313467479
JABOTICABAL,Jaboticabal,2015,1.3875,1.6077,1.4301,6999930.0,1.6757490150677314
JALES,Jales,2015,2.5643,2.469,2.4016,3058450.0,2.4480858544158752
JAU,Jaú,2015,1.8805,2.2509,2.0315,5297800.0,2.0999326691151987
LIMEIRA,Limeira,2015,1.2425,1.1791,1.2383,7523231.0,1.2559849829989602
LINS,Lins,2015,1.7249,1.6699,1.8102,7092921.0,1.8858112754600858
MOGI MIRIM,Mogi Mirim,2015,1.3417,1.4228,1.5888,13618720.0,1.5680148452039184
OURINHOS,Ourinhos,2015,2.0434,1.9031,1.6801,5920431.0,1.8413276564397474
PIRACICABA,Piracicaba,2015,2.0561,1.7096,1.9162,1679750.0,1.7897420467754728
RIBEIRAO PRETO,Ribeirão Preto,2015,1.7427,1.9201,1.6597,1676674.0,1.9289740628522591
SOROCABA,Sorocaba,2015,2.1715,2.1137,2.4197,1120350.0,2.217968137318398
SAO JOSE DO RIO PRETO,São José do Rio Preto,2015,1.6694,1.6584,1.5327,6735529.0,1.7429082100179834
SAO JOAO DA BOA VISTA,São João da Boa Vista,2015,1.894,1.7085,1.7926,14279627.0,1.7414334764717747
VOTUPORANGA,Votuporanga,2015,1.9656,1.9225,1.7116,2141072.0,1.7896822455728756
ARARAQUARA,Araraquara,2016,1.4507,1.4747,1.3453,11663798.0,1.5665553748484464
AVARE,Avaré,2016,1.7647,1.746,1.7464,9807436.0,1.8365002727322615
BARRETOS,Barretos,2016,1.4855,1.7282,1.7308,18288619.0,1.8194707412049755
BAURU,Bauru,2016,1.8859,2.2601,2.0251,8781938.0,2.1900235379569097
BOTUCATU,Botucatu,2016,1.9752,2.0912,1.9118,8419852.0,2.040789941419868
CATANDUVA,Catanduva,2016,1.7571,1.7656,1.6761,3440688.0,1.8850188470639022
FERNANDOPOLIS,Fernandópolis,2016,1.4888,2.1676,2.0953,2162370.0,2.4365089028365956
FRANCA,Franca,2016,1.497,2.1923,1.9314,3877137.0,2.3111548844876664
GENERAL SALGADO,General Salgado,2016,1.4521,2.8024,2.4124,2124408.0,2.2853079684048963
ITAPETININGA,Itapetininga,2016,2.4178,2.4441,2.3978,10998100.0,2.3727758853786836
ITAPEVA,Itapeva,2016,1.9473,2.0059,1.927,2625280.0,2.0242703001857394
JABOTICABAL,Jaboticabal,2016,1.4967,1.3875,1.6077,6086552.0,1.6163057445841467
JALES,Jales,2016,1.6529,2.5643,2.469,2903850.0,2.5974642815987954
JAU,Jaú,2016,1.5257,1.8805,2.2509,4242200.0,2.0514438774573507
LIMEIRA,Limeira,2016,1.2038,1.2425,1.1791,7397369.0,1.5114492735878298
LINS,Lins,2016,1.6549,1.7249,1.6699,6566063.0,1.8667097528153278
MOGI MIRIM,Mogi Mirim,2016,1.5206,1.3417,1.4228,12420121.0,1.4477657030220021
OURINHOS,Ourinhos,2016,1.4183,2.0434,1.9031,5923431.0,2.086959068654336
PIRACICABA,Piracicaba,2016,1.5883,2.0561,1.7096,1834750.0,2.1854877592655972
RIBEIRAO PRETO,Ribeirão Preto,2016,1.7739,1.7427,1.9201,1740672.0,1.8476658257325034
SOROCABA,Sorocaba,2016,1.6443,2.1715,2.1137,1199600.0,2.375907613647577
SAO JOSE DO RIO PRETO,São José do Rio Preto,2016,1.1065,1.6694,1.6584,6265213.0,1.7738959475651928
SAO JOAO DA BOA VISTA,São João da Boa Vista,2016,1.812,1.894,1.7085,13746104.0,1.8684679886452165
VOTUPORANGA,Votuporanga,2016,1.2095,1.9656,1.9225,2341300.0,2.0416693792266623
ARARAQUARA,Araraquara,2017,1.5017,1.4507,1.4747,12328666.0,1.4736270850580515
AVARE,Avaré,2017,2.0293,1.7647,1.746,12201225.0,1.822397094921865
BARRETOS,Barretos,2017,1.6746,1.4855,1.7282,18448478.0,1.6117408616235622
BAURU,Bauru,2017,2.2706,1.8859,2.2601,7730250.0,2.081720857287438
BOTUCATU,Botucatu,2017,2.1069,1.9752,2.0912,9574471.0,2.0023390193878474
CATANDUVA,Catanduva,2017,1.9337,1.7571,1.7656,3271251.0,1.805272766321515
FERNANDOPOLIS,Fernandópolis,2017,2.1502,1.4888,2.1676,1785610.0,2.242883794144309
FRANCA,Franca,2017,2.3123,1.497,2.1923,3861337.0,2.1980988949320572
GENERAL SALGADO,General Salgado,2017,2.8668,1.4521,2.8024,2049408.0,2.1436995259217246
ITAPETININGA,Itapetininga,2017,2.484,2.4178,2.4441,11122600.0,2.4717279849855944
ITAPEVA,Itapeva,2017,2.8295,1.9473,2.0059,2923000.0,2.0054310956227632
JABOTICABAL,Jaboticabal,2017,1.6652,1.4967,1.3875,5194529.0,1.5521965515200133
JALES,Jales,2017,2.5841,1.6529,2.5643,2838770.0,1.8546878580183297
JAU,Jaú,2017,2.3515,1.5257,1.8805,5891060.0,1.9852340372381923
LIMEIRA,Limeira,2017,1.5161,1.2038,1.2425,7196000.0,1.204828036306159
LINS,Lins,2017,1.691,1.6549,1.7249,6401183.0,1.7996546632750372
MOGI MIRIM,Mogi Mirim,2017,1.9931,1.5206,1.3417,11492251.0,1.4163854931550566
OURINHOS,Ourinhos,2017,2.159,1.4183,2.0434,7610293.0,1.987551593848373
PIRACICABA,Piracicaba,2017,1.7379,1.5883,2.0561,1799600.0,1.584684320373698
RIBEIRAO PRETO,Ribeirão Preto,2017,2.2731,1.7739,1.7427,1125072.0,1.8055905005905255
SOROCABA,Sorocaba,2017,2.4844,1.6443,2.1715,1152200.0,1.7659301293928429
SAO JOSE DO RIO PRETO,São José do Rio Preto,2017,1.7802,1.1065,1.6694,6550055.0,1.2810536118145675
SAO JOAO DA BOA VISTA,São João da Boa Vista,2017,2.0785,1.812,1.894,13997400.0,1.8516096579258217
VOTUPORANGA,Votuporanga,2017,1.8938,1.2095,1.9656,2273268.0,1.766421494661209
ARARAQUARA,Araraquara,2018,1.5191,1.5017,1.4507,13052666.0,1.5087255520195815
AVARE,Avaré,2018,1.9839,2.0293,1.7647,11918385.0,1.9920569551048342
BARRETOS,Barretos,2018,1.6626,1.6746,1.4855,20125834.0,1.711395641939008
BAURU,Bauru,2018,2.0963,2.2706,1.8859,9372942.0,2.3319901709646635
BOTUCATU,Botucatu,2018,2.0149,2.1069,1.9752,8482701.0,2.1713385408167913
CATANDUVA,Catanduva,2018,1.9578,1.9337,1.7571,3067161.0,1.9904297822206907
FERNANDOPOLIS,Fernandópolis,2018,2.1005,2.1502,1.4888,1812760.0,2.326137795766873
FRANCA,Franca,2018,2.013,2.3123,1.497,4071580.0,2.311700878626196
GENERAL SALGADO,General Salgado,2018,2.0039,2.8668,1.4521,2123168.0,2.5177004467982984
ITAPETININGA,Itapetininga,2018,2.4216,2.484,2.4178,11634200.0,2.3909789571327464
ITAPEVA,Itapeva,2018,2.0023,2.8295,1.9473,2882940.0,2.860174333759257
JABOTICABAL,Jaboticabal,2018,1.6674,1.6652,1.4967,4524770.0,1.6820905206522385
JALES,Jales,2018,2.1314,2.5841,1.6529,2725437.0,2.4635723699213776
JAU,Jaú,2018,2.0582,2.3515,1.5257,6700190.0,2.442359064637931
LIMEIRA,Limeira,2018,1.4296,1.5161,1.2038,7039600.0,1.4713792789202182
LINS,Lins,2018,1.9324,1.691,1.6549,6308341.0,1.712292032280456
MOGI MIRIM,Mogi Mirim,2018,1.8827,1.9931,1.5206,11671051.0,1.9465742486805573
OURINHOS,Ourinhos,2018,2.2086,2.159,1.4183,7703093.0,2.114334169896678
PIRACICABA,Piracicaba,2018,1.7308,1.7379,1.5883,1793000.0,1.7204248114909313
RIBEIRAO PRETO,Ribeirão Preto,2018,1.9155,2.2731,1.7739,1112072.0,2.1758261166793504
SOROCABA,Sorocaba,2018,2.369,2.4844,1.6443,1153200.0,2.6238208488701007
SAO JOSE DO RIO PRETO,São José do Rio Preto,2018,1.7699,1.7802,1.1065,6611152.0,1.7403833053621618
SAO JOAO DA BOA VISTA,São João da Boa Vista,2018,2.1552,2.0785,1.812,14204900.0,2.085024931522843
VOTUPORANGA,Votuporanga,2018,1.9995,1.8938,1.2095,2478324.0,1.691061597550678
ARARAQUARA,Araraquara,2019,1.4084,1.5191,1.5017,13514755.0,1.5137576098596452
AVARE,Avaré,2019,2.1535,1.9839,2.0293,12088285.0,1.910737234915527
BARRETOS,Barretos,2019,1.8078,1.6626,1.6746,20231118.0,1.67407462917015
BAURU,Bauru,2019,2.2012,2.0963,2.2706,9847996.0,2.1818336659312862
BOTUCATU,Botucatu,2019,2.1135,2.0149,2.1069,9801709.0,2.0581288231675354
CATANDUVA,Catanduva,2019,1.9118,1.9578,1.9337,2985096.0,1.877381309260206
FERNANDOPOLIS,Fernandópolis,2019,2.0153,2.1005,2.1502,1947190.0,2.029384818777645
FRANCA,Franca,2019,2.2543,2.013,2.3123,4138482.0,1.8092480082621263
GENERAL SALGADO,General Salgado,2019,3.0034,2.0039,2.8668,2219032.0,2.040115768704748
ITAPETININGA,Itapetininga,2019,2.4335,2.4216,2.484,7765700.0,2.473692158334732
ITAPEVA,Itapeva,2019,3.4407,2.0023,2.8295,2861520.0,2.0911773554600526
JABOTICABAL,Jaboticabal,2019,1.821,1.6674,1.6652,4634836.0,1.7553209382390218
JALES,Jales,2019,2.8052,2.1314,2.5841,2698600.0,2.3859467555464313
JAU,Jaú,2019,2.1523,2.0582,2.3515,5503990.0,2.1747945935843114
LIMEIRA,Limeira,2019,1.6328,1.4296,1.5161,6185445.0,1.484211196401671
LINS,Lins,2019,1.9557,1.9324,1.691,6027160.0,1.8781889338639182
MOGI MIRIM,Mogi Mirim,2019,1.7547,1.8827,1.9931,11383808.0,1.8011033741919522
OURINHOS,Ourinhos,2019,2.2347,2.2086,2.159,7695093.0,2.2722668592872983
PIRACICABA,Piracicaba,2019,1.749,1.7308,1.7379,1793000.0,1.796892264760134
RIBEIRAO PRETO,Ribeirão Preto,2019,1.8995,1.9155,2.2731,1171826.0,1.7802681372354383
SOROCABA,Sorocaba,2019,2.4618,2.369,2.4844,1169790.0,2.4818547643861057
SAO JOSE DO RIO PRETO,São José do Rio Preto,2019,1.7834,1.7699,1.7802,7120979.0,1.8155470801132916
SAO JOAO DA BOA VISTA,São João da Boa Vista,2019,2.15,2.1552,2.0785,13965650.0,2.1241698172078993
VOTUPORANGA,Votuporanga,2019,1.5414,1.9995,1.8938,3519983.0,1.883472261472849
ARARAQUARA,Araraquara,2020,1.4382,1.4084,1.5191,13510908.0,1.4702176548369494
AVARE,Avaré,2020,1.8992,2.1535,1.9839,7274367.0,2.19199322536826
BARRETOS,Barretos,2020,1.7921,1.8078,1.6626,20844771.0,1.7396790096741481
BAURU,Bauru,2020,2.373,2.2012,2.0963,9612618.0,2.1455038607770973
BOTUCATU,Botucatu,2020,2.1017,2.1135,2.0149,9949535.0,2.112657333229994
CATANDUVA,Catanduva,2020,2.1126,1.9118,1.9578,3007385.0,1.8001492580027225
FERNANDOPOLIS,Fernandópolis,2020,2.0444,2.0153,2.1005,1995890.0,2.0677670977874403
FRANCA,Franca,2020,2.3617,2.2543,2.013,4304879.0,2.1883028325841583
GENERAL SALGADO,General Salgado,2020,2.2083,3.0034,2.0039,1843623.0,2.5072799758333013
ITAPETININGA,Itapetininga,2020,2.4925,2.4335,2.4216,7724000.0,2.4982137408092515
ITAPEVA,Itapeva,2020,3.4859,3.4407,2.0023,2558345.0,2.508241181849514
JABOTICABAL,Jaboticabal,2020,1.6454,1.821,1.6674,4490238.0,1.8720035342702683
JALES,Jales,2020,2.7666,2.8052,2.1314,2634208.0,2.4895647490511146
JAU,Jaú,2020,2.2249,2.1523,2.0582,5359800.0,2.116026246236548
LIMEIRA,Limeira,2020,1.6377,1.6328,1.4296,5412000.0,1.6355188550160782
LINS,Lins,2020,2.2071,1.9557,1.9324,5629547.0,1.8093561909528435
MOGI MIRIM,Mogi Mirim,2020,2.0354,1.7547,1.8827,11813808.0,1.6549206222128618
OURINHOS,Ourinhos,2020,2.2349,2.2347,2.2086,7694093.0,2.196019279647805
PIRACICABA,Piracicaba,2020,1.7297,1.749,1.7308,1757100.0,1.7451390633406945
RIBEIRAO PRETO,Ribeirão Preto,2020,1.9181,1.8995,1.9155,731100.0,1.8272522075210884
SOROCABA,Sorocaba,2020,2.4494,2.4618,2.369,1202600.0,2.616575720270302
SAO JOSE DO RIO PRETO,São José do Rio Preto,2020,1.7316,1.7834,1.7699,7082933.0,1.7637454705291191
SAO JOAO DA BOA VISTA,São João da Boa Vista,2020,2.1401,2.15,2.1552,14034660.0,2.0847492980722313
VOTUPORANGA,Votuporanga,2020,2.1211,1.5414,1.9995,2420184.0,1.596128467815127
ARARAQUARA,Araraquara,2021,1.3031,1.4382,1.4084,13190833.0,1.4883259316942508
AVARE,Avaré,2021,1.8678,1.8992,2.1535,6948732.0,1.954662942301782
BARRETOS,Barretos,2021,1.5786,1.7921,1.8078,21425325.0,1.793317018736835
BAURU,Bauru,2021,2.1544,2.373,2.2012,9692084.0,2.2057208146831107
BOTUCATU,Botucatu,2021,2.0744,2.1017,2.1135,10034119.0,2.129641212087661
CATANDUVA,Catanduva,2021,2.2603,2.1126,1.9118,3044273.0,2.1760569855952663
FERNANDOPOLIS,Fernandópolis,2021,2.1053,2.0444,2.0153,1710265.0,2.0367233120399764
FRANCA,Franca,2021,2.0535,2.3617,2.2543,3395879.0,2.333495210820814
GENERAL SALGADO,General Salgado,2021,1.9611,2.2083,3.0034,2034878.0,2.4839747593191954
ITAPETININGA,Itapetininga,2021,2.3685,2.4925,2.4335,7801000.0,2.4584597595644806
ITAPEVA,Itapeva,2021,2.9109,3.4859,3.4407,2575929.0,3.272902730000181
JABOTICABAL,Jaboticabal,2021,1.6164,1.6454,1.821,5140518.0,1.8229648103331066
JALES,Jales,2021,2.7652,2.7666,2.8052,2617778.0,2.9181954712361167
JAU,Jaú,2021,2.2691,2.2249,2.1523,5190600.0,2.2495289062010606
LIMEIRA,Limeira,2021,1.5212,1.6377,1.6328,5030100.0,1.691117196406935
LINS,Lins,2021,1.9809,2.2071,1.9557,4824547.0,2.0545053663243635
MOGI MIRIM,Mogi Mirim,2021,1.9315,2.0354,1.7547,11263808.0,2.067091665062397
