edr_chave,edr,ano,chuva_critica_mm,anom_critica_pct,dias_tmax33_critica,chuva_secundaria_mm,anom_secundaria_pct,tmin_fria,dias_frio_fria,chuva_ciclo_mm,rendimento_a1,rendimento_a2,ancora_bienal,delta_bienal,log_capacidade,var_capacidade_pct,razao_preco,capacidade,alvo,anom_ndvi_florada,anom_ndvi_enchimento
DRACENA,Dracena,2003,388.9,-10.6,45,706.8,38.9,7.7,0,1095.7,1911.8,2065.7,1857.3999999999999,-153.89999999999986,7.7458682297922685,-27.86,1.315,2312.0,1697.8,,
DRACENA,Dracena,2004,340.8,-21.6,43,381.9,-24.9,6.9,0,722.7,1697.8,1911.8,1891.7666666666664,-214.0,8.173575486634153,53.37,1.415,3546.0,1908.9,,
DRACENA,Dracena,2005,549.4,26.3,13,336.2,-33.9,4.7,0,885.6,1908.9,1697.8,1839.5,211.10000000000014,8.70549681988774,70.22,1.005,6036.0,2361.9,,
DRACENA,Dracena,2006,343.6,-21.0,33,639.7,25.7,6.6,0,983.4,2361.9,1908.9,1989.5333333333335,453.0,8.602453035367061,-9.79,0.789,5445.0,2278.2,,
DRACENA,Dracena,2007,534.8,23.0,25,620.1,21.9,7.7,0,1154.8,2278.2,2361.9,2183.0,-83.70000000000027,7.884576510596324,-51.22,0.967,2656.0,1988.7,,
DRACENA,Dracena,2008,295.9,-32.0,50,542.0,6.5,5.7,0,837.9,1988.7,2278.2,2209.6,-289.4999999999998,8.205218426395412,37.8,1.26,3660.0,2345.6,,
DRACENA,Dracena,2009,283.5,-34.8,54,715.8,40.7,6.7,0,999.3,2345.6,1988.7,2204.1666666666665,356.89999999999986,8.390200375631297,20.32,1.048,4403.7,2339.1,,
DRACENA,Dracena,2010,620.2,42.6,9,657.3,29.2,4.6,0,1277.5,2339.1,2345.6,2224.4666666666667,-6.5,8.029107054619736,-30.31,0.761,3069.0,2375.5,,
DRACENA,Dracena,2011,336.8,-22.6,23,698.9,37.4,7.5,0,1035.7,2375.5,2339.1,2353.4,36.40000000000009,7.716906135298388,-26.82,1.115,2246.0,2242.9,,
DRACENA,Dracena,2012,473.4,8.9,36,321.9,-36.7,2.4,0,795.3,2242.9,2375.5,2319.1666666666665,-132.5999999999999,8.268475388982598,73.6,1.191,3899.0,2776.7,,
DRACENA,Dracena,2013,393.2,-9.6,53,457.0,-10.2,6.0,0,850.2,2776.7,2242.9,2465.0333333333333,533.7999999999997,8.622813673279921,42.52,1.041,5557.0,3061.0,,
DRACENA,Dracena,2014,303.4,-30.2,46,383.4,-24.7,3.2,0,686.8,3061.0,2776.7,2693.5333333333333,284.3000000000002,8.366370301681654,-22.62,0.943,4300.0,2157.4,,
DRACENA,Dracena,2015,423.2,-2.7,26,454.6,-10.6,7.4,0,877.8,2157.4,3061.0,2665.0333333333333,-903.5999999999999,8.313852267398207,-5.12,0.99,4080.0,2712.3,,
DRACENA,Dracena,2016,685.4,57.6,23,525.0,3.2,11.7,0,1210.5,2712.3,2157.4,2643.566666666667,554.9000000000001,8.000684784514748,-26.89,1.099,2983.0,3270.9,,
DRACENA,Dracena,2017,346.2,-20.4,26,442.3,-13.1,3.1,0,788.5,3270.9,2712.3,2713.5333333333333,558.5999999999999,8.028781162487148,2.85,1.385,3068.0,2651.6,,
DRACENA,Dracena,2018,680.1,56.4,22,490.9,-3.5,5.7,0,1171.0,2651.6,3270.9,2878.2666666666664,-619.3000000000002,8.53760347718786,66.33,0.905,5103.1,3485.2,,
DRACENA,Dracena,2019,433.9,-0.2,23,378.5,-25.6,6.2,0,812.4,3485.2,2651.6,3135.8999999999996,833.5999999999999,8.349957272040324,-17.11,0.951,4230.0,2681.4,,
DRACENA,Dracena,2020,358.6,-17.5,58,431.4,-15.2,4.0,0,790.0,2681.4,3485.2,2939.4,-803.7999999999997,8.790116892892472,55.3,1.236,6569.0,3296.4,,
DRACENA,Dracena,2021,238.0,-45.3,70,288.0,-43.4,7.2,0,526.0,3296.4,2681.4,3154.3333333333335,615.0,8.962007209588313,18.75,1.285,7801.0,3100.0,,
DRACENA,Dracena,2022,273.9,-37.0,63,470.3,-7.6,3.9,0,744.2,3100.0,3296.4,3025.933333333333,-196.4000000000001,8.952864141581468,-0.91,1.395,7730.0,3365.8,,
DRACENA,Dracena,2023,340.4,-21.7,36,501.7,-1.4,6.3,0,842.2,3365.8,3100.0,3254.066666666667,265.8000000000002,8.837971491357209,-10.85,1.426,6891.0,3373.7,,
DRACENA,Dracena,2024,294.7,-32.2,82,283.5,-44.3,6.3,0,578.2,3373.7,3365.8,3279.8333333333335,7.899999999999636,9.109414453386222,31.19,1.245,9040.0,2202.8,,
DRACENA,Dracena,2025,458.7,5.5,42,232.4,-54.3,6.6,0,691.0,2202.8,3373.7,2980.7666666666664,-1170.8999999999996,9.295600215927006,20.46,1.047,10890.0,3618.7,,
DRACENA,Dracena,2026,418.7,-3.7,51,270.7,-46.8,2.5,0,689.4,3618.7,2202.8,3065.066666666667,1415.8999999999996,9.295600215927006,0.0,0.764,10890.0,,,
GENERAL SALGADO,General Salgado,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,2149.6,1874.2,2011.9,275.39999999999986,7.583756300707112,66.19,,1966.0,1964.8,,
GENERAL SALGADO,General Salgado,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1964.8,2149.6,1996.1999999999998,-184.79999999999995,7.186144304522325,-32.81,,1321.0,1790.0,,
GENERAL SALGADO,General Salgado,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1790.0,1964.8,1968.1333333333332,-174.79999999999995,6.594413459749778,-44.66,,731.0,1183.0,,
GENERAL SALGADO,General Salgado,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1183.0,1790.0,1645.9333333333334,-607.0,5.497168225293202,-66.62,,244.0,1795.1,,
GENERAL SALGADO,General Salgado,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1795.1,1183.0,1589.3666666666668,612.0999999999999,5.2832037287379885,-19.26,,197.0,1917.5,,
GENERAL SALGADO,General Salgado,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1917.5,1795.1,1631.8666666666668,122.40000000000009,5.545177444479562,29.95,,256.0,1327.1,,
GENERAL SALGADO,General Salgado,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1327.1,1917.5,1679.8999999999999,-590.4000000000001,5.53338948872752,-1.17,,253.0,1624.5,,
GENERAL SALGADO,General Salgado,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1624.5,1327.1,1623.0333333333335,297.4000000000001,5.598421958998375,6.72,,270.0,1664.8,,
GENERAL SALGADO,General Salgado,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1664.8,1624.5,1538.8,40.299999999999955,5.902633333401366,35.56,,366.0,1826.5,,
GENERAL SALGADO,General Salgado,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1826.5,1664.8,1705.2666666666667,161.70000000000005,5.332718793265369,-43.44,,207.0,1921.7,,
GENERAL SALGADO,General Salgado,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1921.7,1826.5,1804.3333333333333,95.20000000000005,5.030437921392435,-26.09,,153.0,1586.6,,
GENERAL SALGADO,General Salgado,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1586.6,1921.7,1778.2666666666667,-335.10000000000014,4.454347296253507,-43.79,,86.0,1741.3,,
GENERAL SALGADO,General Salgado,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1741.3,1586.6,1749.8666666666666,154.70000000000005,5.181783550292085,106.98,1.157,178.0,1893.0,,
GENERAL SALGADO,General Salgado,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1893.0,1741.3,1740.3,151.70000000000005,6.851184927493743,430.9,1.189,945.0,2584.1,,
GENERAL SALGADO,General Salgado,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,2584.1,1893.0,2072.8,691.0999999999999,5.049856007249537,-83.49,0.885,156.0,1872.6,,
GENERAL SALGADO,General Salgado,2000,0.0,-100.0,0,705.4,30.2,,0,705.4,1872.6,2584.1,2116.5666666666666,-711.5,5.662960480135946,84.62,1.361,288.0,1883.7,,
GENERAL SALGADO,General Salgado,2001,369.7,-11.7,33,519.5,-4.1,2.6,0,889.2,1883.7,1872.6,2113.4666666666667,11.100000000000136,5.493061443340548,-15.62,1.116,243.0,2346.5,,
GENERAL SALGADO,General Salgado,2002,530.7,26.8,18,530.8,-2.1,6.0,0,1061.6,2346.5,1883.7,2034.2666666666664,462.79999999999995,4.74493212836325,-52.67,0.86,115.0,1934.8,,
GENERAL SALGADO,General Salgado,2003,337.5,-19.4,40,705.9,30.2,8.5,0,1043.4,1934.8,2346.5,2055.0,-411.70000000000005,5.857933154483459,204.35,1.315,350.0,2414.3,,
GENERAL SALGADO,General Salgado,2004,370.5,-11.5,28,504.1,-7.0,7.3,0,874.6,2414.3,1934.8,2231.866666666667,479.5000000000002,6.186208623900494,38.86,1.415,486.0,2742.8,,
GENERAL SALGADO,General Salgado,2005,451.0,7.7,22,447.9,-17.4,5.8,0,898.9,2742.8,2414.3,2363.9666666666667,328.5,6.585122829167185,49.02,1.005,724.24,3080.4,,
GENERAL SALGADO,General Salgado,2006,390.3,-6.8,32,661.5,22.0,8.4,0,1051.8,3080.4,2742.8,2745.8333333333335,337.5999999999999,6.228116448446984,-30.02,0.789,506.8,3241.4,,
GENERAL SALGADO,General Salgado,2007,492.5,17.6,16,789.7,45.7,8.0,0,1282.1,3241.4,3080.4,3021.5333333333333,161.0,6.171700597410915,-5.49,0.967,479.0,3018.8,,
GENERAL SALGADO,General Salgado,2008,280.2,-33.1,39,638.7,17.9,6.3,0,919.0,3018.8,3241.4,3113.5333333333333,-222.5999999999999,6.75448754257892,79.1,1.26,857.9,2136.6,,
GENERAL SALGADO,General Salgado,2009,364.6,-12.9,42,651.9,20.3,8.7,0,1016.4,2136.6,3018.8,2798.933333333333,-882.2000000000003,5.91350300563827,-56.87,1.048,370.0,3054.1,,
GENERAL SALGADO,General Salgado,2010,574.2,37.1,8,498.3,-8.1,5.8,0,1072.5,3054.1,2136.6,2736.5,917.5,5.991464547107982,8.11,0.761,400.0,3087.5,,
GENERAL SALGADO,General Salgado,2011,306.0,-26.9,22,878.5,62.1,9.1,0,1184.5,3087.5,3054.1,2759.4,33.40000000000009,6.48981264936286,64.6,1.115,658.4,2638.8,,
GENERAL SALGADO,General Salgado,2012,384.9,-8.1,30,335.1,-38.2,3.5,0,720.0,2638.8,3087.5,2926.7999999999997,-448.6999999999998,7.146772179452637,92.89,1.191,1270.0,2807.2,,
GENERAL SALGADO,General Salgado,2013,377.5,-9.8,44,481.3,-11.2,6.7,0,858.8,2807.2,2638.8,2844.5,168.39999999999964,6.812510097065403,-28.41,1.041,909.15,3917.2,,
GENERAL SALGADO,General Salgado,2014,255.5,-39.0,39,373.6,-31.1,5.8,0,629.1,3917.2,2807.2,3121.066666666667,1110.0,7.474999042652927,93.96,0.943,1763.4,2587.4,,
GENERAL SALGADO,General Salgado,2015,432.7,3.3,25,485.1,-10.5,8.4,0,917.8,2587.4,3917.2,3103.933333333333,-1329.7999999999997,7.653732073186615,19.57,0.99,2108.5,3791.9,,
GENERAL SALGADO,General Salgado,2016,599.7,43.2,22,540.0,-0.4,12.7,0,1139.7,3791.9,2587.4,3432.1666666666665,1204.5,7.945555428253489,33.89,1.099,2823.0,3892.1,,
GENERAL SALGADO,General Salgado,2017,362.8,-13.4,23,495.0,-8.7,4.4,0,857.8,3892.1,3791.9,3423.7999999999997,100.19999999999982,7.8656485007108055,-7.68,1.385,2606.2,3806.3,,
GENERAL SALGADO,General Salgado,2018,655.2,56.5,23,457.6,-15.6,6.3,0,1112.8,3806.3,3892.1,3830.1,-85.79999999999973,7.878344784263671,1.28,0.905,2639.5,3431.1,,
GENERAL SALGADO,General Salgado,2019,451.1,7.7,20,367.6,-32.2,7.1,0,818.8,3431.1,3806.3,3709.8333333333335,-375.2000000000003,7.918992488165245,4.15,0.951,2749.0,3387.7,,
GENERAL SALGADO,General Salgado,2020,387.8,-7.4,46,477.5,-11.9,4.6,0,865.3,3387.7,3431.1,3541.6999999999994,-43.40000000000009,8.283170678204488,43.93,1.236,3956.72,3458.3,,
GENERAL SALGADO,General Salgado,2021,217.8,-48.0,61,265.4,-51.0,8.0,0,483.2,3458.3,3387.7,3425.7000000000003,70.60000000000036,8.218679333077251,-6.25,1.285,3709.6,3910.7,,
GENERAL SALGADO,General Salgado,2022,410.8,-1.9,44,469.2,-13.4,4.9,0,880.0,3910.7,3458.3,3585.566666666667,452.39999999999964,8.54581952020456,38.7,1.395,5145.2,3488.8,,
GENERAL SALGADO,General Salgado,2023,335.4,-19.9,37,456.2,-15.8,6.9,0,791.6,3488.8,3910.7,3619.2666666666664,-421.89999999999964,8.494456664442367,-5.01,1.426,4887.6,3851.2,,
GENERAL SALGADO,General Salgado,2024,273.1,-34.8,77,345.3,-36.3,7.1,0,618.4,3851.2,3488.8,3750.2333333333336,362.39999999999964,8.278428259199071,-19.43,1.245,3938.0,3392.8,,
GENERAL SALGADO,General Salgado,2025,475.4,13.5,27,233.2,-57.0,7.9,0,708.6,3392.8,3851.2,3577.6,-458.39999999999964,8.620110725422924,40.73,1.047,5542.0,4011.2,,
GENERAL SALGADO,General Salgado,2026,387.5,-7.5,50,318.2,-41.3,4.8,0,705.6,4011.2,3392.8,3751.7333333333336,618.3999999999996,8.620110725422924,0.0,0.764,5542.0,,,
JABOTICABAL,Jaboticabal,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1873.7,1461.3,1667.5,412.4000000000001,9.815038779351015,16.83,,18307.0,1806.1,,
JABOTICABAL,Jaboticabal,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1806.1,1873.7,1713.7,-67.60000000000014,9.649498121050817,-15.26,,15514.0,1760.6,,
JABOTICABAL,Jaboticabal,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1760.6,1806.1,1813.4666666666665,-45.5,9.507923269105227,-13.2,,13466.0,1487.3,,
JABOTICABAL,Jaboticabal,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1487.3,1760.6,1684.6666666666667,-273.29999999999995,9.22562299550734,-24.6,,10154.0,2418.4,,
JABOTICABAL,Jaboticabal,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,2418.4,1487.3,1888.7666666666664,931.1000000000001,9.127067452782361,-9.39,,9201.0,2687.1,,
JABOTICABAL,Jaboticabal,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,2687.1,2418.4,2197.6,268.6999999999998,9.26188863385676,14.43,,10529.0,1981.3,,
JABOTICABAL,Jaboticabal,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1981.3,2687.1,2362.2666666666664,-705.8,9.42577428022034,17.81,,12404.0,2127.3,,
JABOTICABAL,Jaboticabal,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,2127.3,1981.3,2265.2333333333336,146.00000000000023,9.454070556898781,2.87,,12760.0,1927.1,,
JABOTICABAL,Jaboticabal,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1927.1,2127.3,2011.8999999999999,-200.20000000000027,9.411647228681218,-4.15,,12230.0,2129.6,,
JABOTICABAL,Jaboticabal,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,2129.6,1927.1,2061.3333333333335,202.5,9.378563004390635,-3.25,,11832.0,2397.5,,
JABOTICABAL,Jaboticabal,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,2397.5,2129.6,2151.4,267.9000000000001,9.458917724547202,8.37,,12822.0,2180.7,,
JABOTICABAL,Jaboticabal,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,2180.7,2397.5,2235.933333333333,-216.80000000000018,9.169726689090886,-25.11,,9602.0,2747.6,,
JABOTICABAL,Jaboticabal,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,2747.6,2180.7,2441.933333333333,566.9000000000001,9.26823185039196,10.35,1.157,10596.0,2223.6,,
JABOTICABAL,Jaboticabal,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,2223.6,2747.6,2383.9666666666667,-524.0,9.234545060673,-3.31,1.189,10245.0,1902.7,,
JABOTICABAL,Jaboticabal,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1902.7,2223.6,2291.2999999999997,-320.89999999999986,9.012864567410551,-19.88,0.885,8208.0,2460.2,,
JABOTICABAL,Jaboticabal,2000,0.0,-100.0,0,727.0,42.5,,0,727.0,2460.2,1902.7,2195.5,557.4999999999998,9.271811694064283,29.56,1.361,10634.0,2641.6,,
JABOTICABAL,Jaboticabal,2001,486.9,18.9,30,420.6,-17.5,2.0,1,907.5,2641.6,2460.2,2334.833333333333,181.4000000000001,9.219300113347655,-5.12,1.116,10090.0,2766.4,,
JABOTICABAL,Jaboticabal,2002,539.8,31.8,15,658.6,29.1,5.5,0,1198.3,2766.4,2641.6,2622.733333333333,124.80000000000018,9.165343006045447,-5.25,0.86,9560.0,2704.5,,
JABOTICABAL,Jaboticabal,2003,343.9,-16.0,47,659.2,29.2,7.0,0,1003.1,2704.5,2766.4,2704.1666666666665,-61.90000000000009,9.161150127785412,-0.42,1.315,9520.0,3206.7,,
JABOTICABAL,Jaboticabal,2004,479.7,17.1,23,587.0,15.1,6.7,0,1066.7,3206.7,2704.5,2892.5333333333333,502.1999999999998,9.244741798693514,8.72,1.415,10350.0,3218.6,,
JABOTICABAL,Jaboticabal,2005,468.7,14.4,21,558.2,9.4,6.8,0,1026.9,3218.6,3206.7,3043.2666666666664,11.900000000000091,9.43747594455993,21.26,1.005,12550.0,3048.5,,
JABOTICABAL,Jaboticabal,2006,395.6,-3.4,35,614.1,20.4,8.7,0,1009.7,3048.5,3218.6,3157.933333333333,-170.0999999999999,9.439068301584292,0.16,0.789,12570.0,3660.2,,
JABOTICABAL,Jaboticabal,2007,443.1,8.2,18,649.3,27.3,7.5,0,1092.4,3660.2,3048.5,3309.1,611.6999999999998,9.406975663409597,-3.16,0.967,12173.0,3010.0,,
JABOTICABAL,Jaboticabal,2008,343.4,-16.2,45,595.9,16.8,4.8,0,939.2,3010.0,3660.2,3239.566666666667,-650.1999999999998,9.36691667901828,-3.93,1.26,11695.0,3796.4,,
JABOTICABAL,Jaboticabal,2009,423.1,3.3,37,597.1,17.1,7.9,0,1020.2,3796.4,3010.0,3488.8666666666663,786.4000000000001,9.519294579703503,16.46,1.048,13620.0,3694.8,,
JABOTICABAL,Jaboticabal,2010,591.6,44.4,9,357.2,-30.0,4.1,0,948.8,3694.8,3796.4,3500.4,-101.59999999999991,9.04310445260027,-37.89,0.761,8460.0,3841.9,,
JABOTICABAL,Jaboticabal,2011,305.4,-25.4,36,677.0,32.7,8.1,0,982.4,3841.9,3694.8,3777.7000000000003,147.0999999999999,9.187583384853566,15.54,1.115,9775.0,3375.5,,
JABOTICABAL,Jaboticabal,2012,379.8,-7.3,30,331.3,-35.1,3.3,0,711.1,3375.5,3841.9,3637.4,-466.4000000000001,9.409191230721348,24.81,1.191,12200.0,3950.6,,
JABOTICABAL,Jaboticabal,2013,353.6,-13.7,43,513.3,0.6,6.1,0,866.9,3950.6,3375.5,3722.6666666666665,575.0999999999999,9.621522440413576,23.66,1.041,15086.0,3850.6,,
JABOTICABAL,Jaboticabal,2014,313.1,-23.6,34,301.5,-40.9,6.4,0,614.6,3850.6,3950.6,3725.566666666667,-100.0,9.68694715235549,6.76,0.943,16106.0,2595.7,,
JABOTICABAL,Jaboticabal,2015,324.9,-20.7,33,424.8,-16.7,7.9,0,749.7,2595.7,3850.6,3465.633333333333,-1254.9,9.684709458731557,-0.22,0.99,16070.0,3122.6,,
JABOTICABAL,Jaboticabal,2016,477.9,16.7,26,629.9,23.5,11.6,0,1107.8,3122.6,2595.7,3189.633333333333,526.9000000000001,9.70503661381229,2.05,1.099,16400.0,3280.4,,
JABOTICABAL,Jaboticabal,2017,353.5,-13.7,27,415.5,-18.5,3.5,0,769.0,3280.4,3122.6,2999.566666666667,157.80000000000018,9.709295823171686,0.43,1.385,16470.0,3444.0,,
JABOTICABAL,Jaboticabal,2018,420.8,2.7,32,419.5,-17.8,5.9,0,840.3,3444.0,3280.4,3282.3333333333335,163.5999999999999,9.946068000071246,26.72,0.905,20870.0,3522.7,,
JABOTICABAL,Jaboticabal,2019,435.6,6.3,18,366.9,-28.1,7.1,0,802.5,3522.7,3444.0,3415.7000000000003,78.69999999999982,9.965992757887525,2.01,0.951,21290.0,2739.6,,
JABOTICABAL,Jaboticabal,2020,311.5,-24.0,55,424.9,-16.7,4.8,0,736.4,2739.6,3522.7,3235.433333333333,-783.0999999999999,10.075337809462788,11.55,1.236,23750.0,3812.3,,
JABOTICABAL,Jaboticabal,2021,261.9,-36.1,50,245.8,-51.8,7.5,0,507.7,3812.3,2739.6,3358.1999999999994,1072.7000000000003,10.013238416495247,-6.02,1.285,22320.0,3936.4,,
JABOTICABAL,Jaboticabal,2022,442.7,8.1,30,538.7,5.6,3.8,0,981.5,3936.4,3812.3,3496.1000000000004,124.09999999999991,10.09823162932864,8.87,1.395,24300.0,3702.7,,
JABOTICABAL,Jaboticabal,2023,350.0,-14.6,39,422.4,-17.2,6.0,0,772.4,3702.7,3936.4,3817.1333333333337,-233.70000000000027,9.958449110610102,-13.05,1.426,21130.0,4246.9,,
JABOTICABAL,Jaboticabal,2024,238.3,-41.8,82,200.9,-60.6,6.0,0,439.1,4246.9,3702.7,3962.0,544.1999999999998,9.877656792501606,-7.76,1.245,19490.0,3133.6,,
JABOTICABAL,Jaboticabal,2025,510.5,24.6,20,185.0,-63.7,7.2,0,695.4,3133.6,4246.9,3694.4,-1113.2999999999997,9.849559210510572,-2.77,1.047,18950.0,3138.4,,
JABOTICABAL,Jaboticabal,2026,365.7,-10.7,46,361.6,-29.1,3.7,0,727.3,3138.4,3133.6,3506.2999999999997,4.800000000000182,9.849559210510572,0.0,0.764,18950.0,,,
LINS,Lins,1985,0.0,-100.0,0,0.0,-100.0,,0,0.0,1524.5,1651.4,1587.95,-126.90000000000009,8.043984431221553,3.56,,3115.0,1575.2,,
LINS,Lins,1986,0.0,-100.0,0,0.0,-100.0,,0,0.0,1575.2,1524.5,1583.7,50.700000000000045,8.069342366811636,2.57,,3195.0,1515.6,,
LINS,Lins,1987,0.0,-100.0,0,0.0,-100.0,,0,0.0,1515.6,1575.2,1538.4333333333334,-59.600000000000136,7.7142311448490855,-29.89,,2240.0,1305.2,,
LINS,Lins,1988,0.0,-100.0,0,0.0,-100.0,,0,0.0,1305.2,1515.6,1465.3333333333333,-210.39999999999986,7.247792581767846,-37.28,,1405.0,1172.6,,
LINS,Lins,1989,0.0,-100.0,0,0.0,-100.0,,0,0.0,1172.6,1305.2,1331.1333333333334,-132.60000000000014,6.879355804460439,-30.82,,972.0,1160.5,,
LINS,Lins,1990,0.0,-100.0,0,0.0,-100.0,,0,0.0,1160.5,1172.6,1212.7666666666667,-12.099999999999909,7.455876687491824,77.98,,1730.0,1343.2,,
LINS,Lins,1991,0.0,-100.0,0,0.0,-100.0,,0,0.0,1343.2,1160.5,1225.4333333333332,182.70000000000005,7.630461261783627,19.08,,2060.0,1302.2,,
LINS,Lins,1992,0.0,-100.0,0,0.0,-100.0,,0,0.0,1302.2,1343.2,1268.6333333333334,-41.0,8.185907481482324,74.27,,3590.0,1423.4,,
LINS,Lins,1993,0.0,-100.0,0,0.0,-100.0,,0,0.0,1423.4,1302.2,1356.2666666666667,121.20000000000005,7.949797216161852,-21.03,,2835.0,1659.2,,
LINS,Lins,1994,0.0,-100.0,0,0.0,-100.0,,0,0.0,1659.2,1423.4,1461.6000000000001,235.79999999999995,7.331714969726466,-46.1,,1528.0,1874.5,,
LINS,Lins,1995,0.0,-100.0,0,0.0,-100.0,,0,0.0,1874.5,1659.2,1652.3666666666668,215.29999999999995,7.669495251007694,40.18,,2142.0,1871.5,,
LINS,Lins,1996,0.0,-100.0,0,0.0,-100.0,,0,0.0,1871.5,1874.5,1801.7333333333333,-3.0,7.423568444259167,-21.8,,1675.0,1878.2,,
LINS,Lins,1997,0.0,-100.0,0,0.0,-100.0,,0,0.0,1878.2,1871.5,1874.7333333333333,6.7000000000000455,7.5678626054638825,15.52,1.157,1935.0,1332.4,,
LINS,Lins,1998,0.0,-100.0,0,0.0,-100.0,,0,0.0,1332.4,1878.2,1694.0333333333335,-545.8,7.333023014386481,-20.93,1.189,1530.0,1384.5,,
LINS,Lins,1999,0.0,-100.0,0,0.0,-100.0,,0,0.0,1384.5,1332.4,1531.7,52.09999999999991,7.4360278163518485,10.85,0.885,1696.0,1423.2,,
LINS,Lins,2000,0.0,-100.0,0,708.9,39.3,,0,708.9,1423.2,1384.5,1380.0333333333335,38.700000000000045,7.687080155783135,28.54,1.361,2180.0,1489.7,,
LINS,Lins,2001,474.1,16.6,26,436.0,-14.3,3.6,0,910.1,1489.7,1423.2,1432.4666666666665,66.5,7.868636894184167,19.91,1.116,2614.0,1848.5,,
LINS,Lins,2002,545.0,34.1,12,660.1,29.7,7.3,0,1205.1,1848.5,1489.7,1587.1333333333332,358.79999999999995,7.340186835320115,-41.05,0.86,1541.0,1033.3,,
LINS,Lins,2003,358.8,-11.8,39,668.5,31.4,8.6,0,1027.3,1033.3,1848.5,1457.1666666666667,-815.2,7.560080465021827,24.59,1.315,1920.0,1452.1,,
LINS,Lins,2004,472.4,16.2,20,585.5,15.0,7.9,0,1057.8,1452.1,1033.3,1444.6333333333332,418.79999999999995,7.629489916393995,7.19,1.415,2058.0,1529.6,,
LINS,Lins,2005,476.4,17.2,14,547.0,7.5,7.6,0,1023.4,1529.6,1452.1,1338.3333333333333,77.5,7.96693349840484,40.14,1.005,2884.0,2956.9,,
LINS,Lins,2006,391.1,-3.8,23,612.4,20.3,9.7,0,1003.5,2956.9,1529.6,1979.5333333333335,1427.3000000000002,7.764593202198561,-18.32,0.789,2355.7000000000003,3146.2,,
LINS,Lins,2007,451.4,11.0,15,652.7,28.3,8.6,0,1104.1,3146.2,2956.9,2544.2333333333336,189.29999999999973,6.137727054086234,-80.35,0.967,463.0,2020.1,,
LINS,Lins,2008,336.6,-17.2,38,595.2,17.0,6.7,0,931.8,2020.1,3146.2,2707.733333333333,-1126.1,8.039499267510495,569.78,1.26,3101.06,2740.9,,
LINS,Lins,2009,419.8,3.3,30,595.1,17.0,8.4,0,1015.0,2740.9,2020.1,2635.733333333333,720.8000000000002,8.840724916761715,122.83,1.048,6910.0,2769.7,,
LINS,Lins,2010,585.9,44.1,5,345.1,-32.2,5.8,0,931.0,2769.7,2740.9,2510.2333333333336,28.799999999999727,8.205218426395412,-47.03,0.761,3660.0,3069.3,,
LINS,Lins,2011,286.3,-29.6,25,676.8,33.0,9.3,0,963.2,3069.3,2769.7,2859.9666666666667,299.60000000000036,7.851466606432284,-29.8,1.115,2569.5,2436.6,,
LINS,Lins,2012,372.6,-8.4,28,322.7,-36.6,5.0,0,695.3,2436.6,3069.3,2758.533333333333,-632.7000000000003,8.499640032168648,91.2,1.191,4913.0,3291.5,,
LINS,Lins,2013,349.6,-14.0,38,495.9,-2.5,7.4,0,845.5,3291.5,2436.6,2932.466666666667,854.9000000000001,8.75693109174638,29.34,1.041,6354.58,3582.3,,
LINS,Lins,2014,297.9,-26.7,32,292.0,-42.6,7.8,0,589.9,3582.3,3291.5,3103.4666666666667,290.8000000000002,8.672486075822272,-8.1,0.943,5840.0,2360.7,,
LINS,Lins,2015,318.8,-21.6,30,434.8,-14.6,8.7,0,753.6,2360.7,3582.3,3078.1666666666665,-1221.6000000000004,8.64135583403666,-3.07,0.99,5661.0,2908.7,,
