edr,edr_chave,oeste,sul,leste,norte,cafe_ha
Franca,FRANCA,-47.636429046972616,-20.963748156217196,-47.586303054118744,-20.91362216336333,199.5
Franca,FRANCA,-47.3356730898494,-20.963748156217196,-47.28554709699553,-20.91362216336333,80.8
Franca,FRANCA,-47.28554709699553,-20.963748156217196,-47.23542110414166,-20.91362216336333,99.4
Franca,FRANCA,-47.43592507555714,-21.013874149071068,-47.38579908270327,-20.963748156217196,163.0
Franca,FRANCA,-47.38579908270327,-21.064000141924936,-47.3356730898494,-21.013874149071068,30.2
Franca,FRANCA,-47.3356730898494,-21.064000141924936,-47.28554709699553,-21.013874149071068,61.7
Franca,FRANCA,-47.28554709699553,-21.064000141924936,-47.23542110414166,-21.013874149071068,228.1
Franca,FRANCA,-47.48605106841101,-21.114126134778807,-47.43592507555714,-21.064000141924936,139.2
Franca,FRANCA,-47.3356730898494,-21.114126134778807,-47.28554709699553,-21.064000141924936,62.3
Franca,FRANCA,-47.28554709699553,-21.114126134778807,-47.23542110414166,-21.064000141924936,785.8
Franca,FRANCA,-47.18529511128779,-21.114126134778807,-47.13516911843392,-21.064000141924936,71.4
Franca,FRANCA,-47.48605106841101,-21.164252127632675,-47.43592507555714,-21.114126134778807,301.0
Franca,FRANCA,-47.38579908270327,-21.164252127632675,-47.3356730898494,-21.114126134778807,47.6
Franca,FRANCA,-47.28554709699553,-21.164252127632675,-47.23542110414166,-21.114126134778807,70.4
Franca,FRANCA,-47.18529511128779,-21.164252127632675,-47.13516911843392,-21.114126134778807,77.3
Itapetininga,ITAPETININGA,-48.45811265229456,-23.280309365279535,-48.407986659440695,-23.230183372425667,157.6
Itapetininga,ITAPETININGA,-48.407986659440695,-23.280309365279535,-48.357860666586824,-23.230183372425667,52.0
Itapetininga,ITAPETININGA,-48.45811265229456,-23.330435358133407,-48.407986659440695,-23.280309365279535,50.1
Itapetininga,ITAPETININGA,-48.357860666586824,-23.330435358133407,-48.30773467373295,-23.280309365279535,62.6
Itapetininga,ITAPETININGA,-48.5583646380023,-23.380561350987275,-48.50823864514843,-23.330435358133407,491.9
Itapetininga,ITAPETININGA,-48.60849063085617,-23.430687343841146,-48.5583646380023,-23.380561350987275,297.3
Itapetininga,ITAPETININGA,-48.5583646380023,-23.430687343841146,-48.50823864514843,-23.380561350987275,57.1
Itapetininga,ITAPETININGA,-48.30773467373295,-23.430687343841146,-48.25760868087909,-23.380561350987275,76.7
Itapetininga,ITAPETININGA,-48.60849063085617,-23.480813336695014,-48.5583646380023,-23.430687343841146,247.1
Itapetininga,ITAPETININGA,-48.5583646380023,-23.480813336695014,-48.50823864514843,-23.430687343841146,35.8
Itapetininga,ITAPETININGA,-48.60849063085617,-23.530939329548882,-48.5583646380023,-23.480813336695014,330.8
Itapetininga,ITAPETININGA,-48.30773467373295,-23.581065322402754,-48.25760868087909,-23.530939329548882,50.8
Itapetininga,ITAPETININGA,-48.207482688025216,-23.581065322402754,-48.157356695171345,-23.530939329548882,329.0
Itapetininga,ITAPETININGA,-48.157356695171345,-23.581065322402754,-48.10723070231747,-23.530939329548882,92.6
Itapetininga,ITAPETININGA,-48.10723070231747,-23.581065322402754,-48.05710470946361,-23.530939329548882,127.2
Itapetininga,ITAPETININGA,-48.45811265229456,-23.631191315256622,-48.407986659440695,-23.581065322402754,124.2
Itapetininga,ITAPETININGA,-48.407986659440695,-23.631191315256622,-48.357860666586824,-23.581065322402754,131.0
Itapetininga,ITAPETININGA,-48.357860666586824,-23.631191315256622,-48.30773467373295,-23.581065322402754,737.2
Itapetininga,ITAPETININGA,-48.30773467373295,-23.631191315256622,-48.25760868087909,-23.581065322402754,531.9
Itapetininga,ITAPETININGA,-48.25760868087909,-23.631191315256622,-48.207482688025216,-23.581065322402754,458.1
Itapetininga,ITAPETININGA,-48.207482688025216,-23.631191315256622,-48.157356695171345,-23.581065322402754,1091.2
Itapetininga,ITAPETININGA,-48.157356695171345,-23.631191315256622,-48.10723070231747,-23.581065322402754,346.5
Itapetininga,ITAPETININGA,-48.45811265229456,-23.68131730811049,-48.407986659440695,-23.631191315256622,110.2
Itapetininga,ITAPETININGA,-48.407986659440695,-23.68131730811049,-48.357860666586824,-23.631191315256622,290.1
Itapetininga,ITAPETININGA,-48.357860666586824,-23.68131730811049,-48.30773467373295,-23.631191315256622,102.8
Itapetininga,ITAPETININGA,-48.207482688025216,-23.68131730811049,-48.157356695171345,-23.631191315256622,65.8
Itapetininga,ITAPETININGA,-48.157356695171345,-23.68131730811049,-48.10723070231747,-23.631191315256622,37.7
Itapetininga,ITAPETININGA,-48.00697871660974,-23.73144330096436,-47.956852723755865,-23.68131730811049,57.3
Itapetininga,ITAPETININGA,-47.906726730902,-23.73144330096436,-47.85660073804813,-23.68131730811049,133.9
Itapeva,ITAPEVA,-48.909307261083995,-23.63888027170198,-48.85918126823013,-23.588754278848107,62.3
Itapeva,ITAPEVA,-49.00955924679174,-23.689006264555847,-48.95943325393787,-23.63888027170198,44.5
Itapeva,ITAPEVA,-49.159937225353346,-23.789258250263586,-49.109811232499474,-23.739132257409715,182.0
Itapeva,ITAPEVA,-48.75892928252239,-23.889510235971326,-48.70880328966852,-23.839384243117454,82.7
Itapeva,ITAPEVA,-48.65867729681465,-23.889510235971326,-48.60855130396078,-23.839384243117454,95.2
Itapeva,ITAPEVA,-48.85918126823013,-23.939636228825194,-48.80905527537626,-23.889510235971326,75.7
Itapeva,ITAPEVA,-48.80905527537626,-23.939636228825194,-48.75892928252239,-23.889510235971326,68.3
Itapeva,ITAPEVA,-48.65867729681465,-23.939636228825194,-48.60855130396078,-23.889510235971326,182.4
Itapeva,ITAPEVA,-48.65867729681465,-23.98976222167906,-48.60855130396078,-23.939636228825194,36.5
Itapeva,ITAPEVA,-48.70880328966852,-24.039888214532933,-48.65867729681465,-23.98976222167906,42.2
Itapeva,ITAPEVA,-48.65867729681465,-24.039888214532933,-48.60855130396078,-23.98976222167906,91.1
Jaboticabal,JABOTICABAL,-48.43933986228373,-21.15912497599995,-48.38921386942986,-21.10899898314608,61.4
Jaboticabal,JABOTICABAL,-48.38921386942986,-21.15912497599995,-48.339087876575995,-21.10899898314608,195.4
Jaboticabal,JABOTICABAL,-48.740095819406946,-21.86088887595412,-48.689969826553074,-21.810762883100253,256.1
Jaboticabal,JABOTICABAL,-48.689969826553074,-21.86088887595412,-48.63984383369921,-21.810762883100253,226.3
Jaboticabal,JABOTICABAL,-48.740095819406946,-21.91101486880799,-48.689969826553074,-21.86088887595412,670.0
Jaboticabal,JABOTICABAL,-48.689969826553074,-21.91101486880799,-48.63984383369921,-21.86088887595412,1307.2
Jaboticabal,JABOTICABAL,-48.689969826553074,-21.96114086166186,-48.63984383369921,-21.91101486880799,66.0
Jaú,JAU,-48.713785681659196,-21.939082668678548,-48.663659688805325,-21.88895667582468,47.9
Jaú,JAU,-48.713785681659196,-21.98920866153242,-48.663659688805325,-21.939082668678548,1345.2
Jaú,JAU,-48.663659688805325,-21.98920866153242,-48.61353369595145,-21.939082668678548,228.5
Jaú,JAU,-48.713785681659196,-22.039334654386288,-48.663659688805325,-21.98920866153242,599.3
Jaú,JAU,-48.663659688805325,-22.039334654386288,-48.61353369595145,-21.98920866153242,280.2
Jaú,JAU,-48.61353369595145,-22.039334654386288,-48.56340770309759,-21.98920866153242,215.6
Jaú,JAU,-48.26265174597437,-22.189712632947895,-48.2125257531205,-22.139586640094027,371.2
Jaú,JAU,-48.11227376741276,-22.189712632947895,-48.062147774558895,-22.139586640094027,397.2
Jaú,JAU,-48.062147774558895,-22.189712632947895,-48.01202178170502,-22.139586640094027,1373.5
Jaú,JAU,-48.01202178170502,-22.189712632947895,-47.96189578885115,-22.139586640094027,921.8
Jaú,JAU,-47.96189578885115,-22.189712632947895,-47.91176979599729,-22.139586640094027,196.6
Jaú,JAU,-48.26265174597437,-22.239838625801767,-48.2125257531205,-22.189712632947895,36.7
Jaú,JAU,-48.11227376741276,-22.239838625801767,-48.062147774558895,-22.189712632947895,240.7
Jaú,JAU,-48.062147774558895,-22.239838625801767,-48.01202178170502,-22.189712632947895,177.9
Jaú,JAU,-48.01202178170502,-22.239838625801767,-47.96189578885115,-22.189712632947895,626.0
Jaú,JAU,-47.96189578885115,-22.239838625801767,-47.91176979599729,-22.189712632947895,536.4
Jaú,JAU,-47.91176979599729,-22.239838625801767,-47.861643803143416,-22.189712632947895,86.6
Jaú,JAU,-48.2125257531205,-22.289964618655635,-48.16239976026663,-22.239838625801767,187.1
Jaú,JAU,-48.11227376741276,-22.289964618655635,-48.062147774558895,-22.239838625801767,70.1
Jaú,JAU,-48.01202178170502,-22.289964618655635,-47.96189578885115,-22.239838625801767,93.1
Jaú,JAU,-47.96189578885115,-22.289964618655635,-47.91176979599729,-22.239838625801767,356.1
Jaú,JAU,-48.16239976026663,-22.340090611509503,-48.11227376741276,-22.289964618655635,95.7
Jaú,JAU,-48.11227376741276,-22.340090611509503,-48.062147774558895,-22.289964618655635,213.3
Jaú,JAU,-48.062147774558895,-22.340090611509503,-48.01202178170502,-22.289964618655635,606.1
Jaú,JAU,-48.01202178170502,-22.340090611509503,-47.96189578885115,-22.289964618655635,347.6
Jaú,JAU,-48.16239976026663,-22.390216604363374,-48.11227376741276,-22.340090611509503,45.4
Jaú,JAU,-48.062147774558895,-22.390216604363374,-48.01202178170502,-22.340090611509503,93.3
Jaú,JAU,-48.01202178170502,-22.390216604363374,-47.96189578885115,-22.340090611509503,424.0
Jaú,JAU,-48.16239976026663,-22.440342597217242,-48.11227376741276,-22.390216604363374,115.1
Jaú,JAU,-48.91428965307467,-22.741098554340457,-48.864163660220804,-22.69097256148659,38.5
Jaú,JAU,-48.96441564592854,-22.79122454719433,-48.91428965307467,-22.741098554340457,32.8
Jaú,JAU,-48.91428965307467,-22.79122454719433,-48.864163660220804,-22.741098554340457,1037.1
Limeira,LIMEIRA,-47.5086468588926,-21.804965529082033,-47.458520866038725,-21.754839536228165,84.7
Limeira,LIMEIRA,-47.458520866038725,-21.95534350764364,-47.408394873184854,-21.905217514789772,120.9
Limeira,LIMEIRA,-47.30814288747712,-22.00546950049751,-47.258016894623246,-21.95534350764364,105.7
Limeira,LIMEIRA,-47.258016894623246,-22.00546950049751,-47.20789090176938,-21.95534350764364,685.4
Limeira,LIMEIRA,-47.75927682316194,-22.05559549335138,-47.709150830308076,-22.00546950049751,38.2
Limeira,LIMEIRA,-47.709150830308076,-22.05559549335138,-47.659024837454204,-22.00546950049751,65.1
Limeira,LIMEIRA,-47.30814288747712,-22.05559549335138,-47.258016894623246,-22.00546950049751,64.6
Limeira,LIMEIRA,-47.258016894623246,-22.05559549335138,-47.20789090176938,-22.00546950049751,456.7
Limeira,LIMEIRA,-47.80940281601581,-22.15584747905912,-47.75927682316194,-22.10572148620525,427.9
Limeira,LIMEIRA,-47.75927682316194,-22.15584747905912,-47.709150830308076,-22.10572148620525,246.4
Limeira,LIMEIRA,-47.60889884460033,-22.15584747905912,-47.55877285174647,-22.10572148620525,65.2
Limeira,LIMEIRA,-47.258016894623246,-22.15584747905912,-47.20789090176938,-22.10572148620525,182.9
Limeira,LIMEIRA,-47.85952880886968,-22.205973471912987,-47.80940281601581,-22.15584747905912,410.9
Limeira,LIMEIRA,-47.80940281601581,-22.205973471912987,-47.75927682316194,-22.15584747905912,141.4
Limeira,LIMEIRA,-47.258016894623246,-22.205973471912987,-47.20789090176938,-22.15584747905912,414.7
Limeira,LIMEIRA,-47.20789090176938,-22.205973471912987,-47.15776490891551,-22.15584747905912,212.3
Limeira,LIMEIRA,-47.85952880886968,-22.25609946476686,-47.80940281601581,-22.205973471912987,316.2
Limeira,LIMEIRA,-47.80940281601581,-22.25609946476686,-47.75927682316194,-22.205973471912987,33.8
Limeira,LIMEIRA,-47.80940281601581,-22.306225457620727,-47.75927682316194,-22.25609946476686,41.4
Limeira,LIMEIRA,-47.80940281601581,-22.356351450474595,-47.75927682316194,-22.306225457620727,37.2
Limeira,LIMEIRA,-47.258016894623246,-22.356351450474595,-47.20789090176938,-22.306225457620727,166.5
Marília,MARILIA,-49.56887267994792,-22.36954448854204,-49.51874668709405,-22.319418495688172,91.9
Marília,MARILIA,-49.56887267994792,-22.419670481395908,-49.51874668709405,-22.36954448854204,148.0
Marília,MARILIA,-49.969880622778874,-22.519922467103648,-49.91975462992501,-22.46979647424978,130.5
Marília,MARILIA,-49.91975462992501,-22.519922467103648,-49.86962863707114,-22.46979647424978,329.5
Marília,MARILIA,-49.819502644217266,-22.519922467103648,-49.7693766513634,-22.46979647424978,138.1
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.116487645602906,-47.128449428092985,-22.066361652749038,502.0
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.116487645602906,-47.07832343523911,-22.066361652749038,1005.4
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.116487645602906,-47.02819744238525,-22.066361652749038,30.3
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.166613638456777,-47.128449428092985,-22.116487645602906,514.0
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.166613638456777,-47.07832343523911,-22.116487645602906,752.8
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.166613638456777,-47.02819744238525,-22.116487645602906,736.5
Mogi Mirim,MOGI MIRIM,-47.02819744238525,-22.166613638456777,-46.97807144953138,-22.116487645602906,913.9
Mogi Mirim,MOGI MIRIM,-46.97807144953138,-22.166613638456777,-46.927945456677506,-22.116487645602906,212.7
Mogi Mirim,MOGI MIRIM,-46.927945456677506,-22.166613638456777,-46.87781946382364,-22.116487645602906,59.1
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.216739631310645,-47.178575420946856,-22.166613638456777,955.1
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.216739631310645,-47.128449428092985,-22.166613638456777,420.2
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.216739631310645,-47.07832343523911,-22.166613638456777,368.3
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.216739631310645,-47.02819744238525,-22.166613638456777,892.9
Mogi Mirim,MOGI MIRIM,-47.02819744238525,-22.216739631310645,-46.97807144953138,-22.166613638456777,98.4
Mogi Mirim,MOGI MIRIM,-46.97807144953138,-22.216739631310645,-46.927945456677506,-22.166613638456777,327.4
Mogi Mirim,MOGI MIRIM,-46.927945456677506,-22.216739631310645,-46.87781946382364,-22.166613638456777,257.6
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.266865624164513,-47.178575420946856,-22.216739631310645,530.4
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.266865624164513,-47.128449428092985,-22.216739631310645,135.6
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.266865624164513,-47.07832343523911,-22.216739631310645,124.4
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.266865624164513,-47.02819744238525,-22.216739631310645,888.3
Mogi Mirim,MOGI MIRIM,-47.02819744238525,-22.266865624164513,-46.97807144953138,-22.216739631310645,37.2
Mogi Mirim,MOGI MIRIM,-46.97807144953138,-22.266865624164513,-46.927945456677506,-22.216739631310645,64.0
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.316991617018385,-47.178575420946856,-22.266865624164513,56.3
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.316991617018385,-47.128449428092985,-22.266865624164513,373.0
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.316991617018385,-47.07832343523911,-22.266865624164513,127.5
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.316991617018385,-47.02819744238525,-22.266865624164513,381.9
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.367117609872253,-47.178575420946856,-22.316991617018385,48.8
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.367117609872253,-47.128449428092985,-22.316991617018385,398.1
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.367117609872253,-47.07832343523911,-22.316991617018385,398.9
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.367117609872253,-47.02819744238525,-22.316991617018385,57.1
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.417243602726124,-47.128449428092985,-22.367117609872253,375.3
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.417243602726124,-47.07832343523911,-22.367117609872253,740.4
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.417243602726124,-47.02819744238525,-22.367117609872253,283.4
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.467369595579992,-47.178575420946856,-22.417243602726124,116.7
Mogi Mirim,MOGI MIRIM,-47.178575420946856,-22.467369595579992,-47.128449428092985,-22.417243602726124,560.6
Mogi Mirim,MOGI MIRIM,-47.128449428092985,-22.467369595579992,-47.07832343523911,-22.417243602726124,705.4
Mogi Mirim,MOGI MIRIM,-47.07832343523911,-22.467369595579992,-47.02819744238525,-22.417243602726124,37.2
Mogi Mirim,MOGI MIRIM,-47.22870141380072,-22.51749558843386,-47.178575420946856,-22.467369595579992,89.1
Orlândia,ORLANDIA,-47.799736067038054,-20.83091704395607,-47.74961007418418,-20.780791051102202,119.5
Orlândia,ORLANDIA,-47.799736067038054,-20.881043036809942,-47.74961007418418,-20.83091704395607,37.5
Ourinhos,OURINHOS,-49.906327792313505,-22.55116141507624,-49.85620179945963,-22.501035422222373,169.6
Ourinhos,OURINHOS,-49.85620179945963,-22.55116141507624,-49.80607580660577,-22.501035422222373,141.1
Ourinhos,OURINHOS,-49.80607580660577,-22.55116141507624,-49.7559498137519,-22.501035422222373,795.9
Ourinhos,OURINHOS,-49.7559498137519,-22.55116141507624,-49.705823820898026,-22.501035422222373,133.9
Ourinhos,OURINHOS,-49.85620179945963,-22.601287407930112,-49.80607580660577,-22.55116141507624,234.5
Ourinhos,OURINHOS,-49.80607580660577,-22.601287407930112,-49.7559498137519,-22.55116141507624,332.2
Ourinhos,OURINHOS,-49.7559498137519,-22.601287407930112,-49.705823820898026,-22.55116141507624,116.2
Ourinhos,OURINHOS,-49.60557183519029,-22.601287407930112,-49.55544584233642,-22.55116141507624,288.2
Ourinhos,OURINHOS,-49.55544584233642,-22.601287407930112,-49.50531984948255,-22.55116141507624,412.6
Ourinhos,OURINHOS,-49.7559498137519,-22.65141340078398,-49.705823820898026,-22.601287407930112,184.3
Ourinhos,OURINHOS,-49.705823820898026,-22.65141340078398,-49.65569782804416,-22.601287407930112,861.3
Ourinhos,OURINHOS,-49.65569782804416,-22.65141340078398,-49.60557183519029,-22.601287407930112,52.3
Ourinhos,OURINHOS,-49.60557183519029,-22.65141340078398,-49.55544584233642,-22.601287407930112,909.8
Ourinhos,OURINHOS,-49.55544584233642,-22.65141340078398,-49.50531984948255,-22.601287407930112,1229.4
Ourinhos,OURINHOS,-49.50531984948255,-22.65141340078398,-49.45519385662868,-22.601287407930112,72.8
Ourinhos,OURINHOS,-49.45519385662868,-22.65141340078398,-49.40506786377481,-22.601287407930112,728.5
Ourinhos,OURINHOS,-49.40506786377481,-22.65141340078398,-49.35494187092094,-22.601287407930112,52.0
Ourinhos,OURINHOS,-49.85620179945963,-22.701539393637848,-49.80607580660577,-22.65141340078398,350.0
Ourinhos,OURINHOS,-49.80607580660577,-22.701539393637848,-49.7559498137519,-22.65141340078398,70.4
Ourinhos,OURINHOS,-49.7559498137519,-22.701539393637848,-49.705823820898026,-22.65141340078398,682.9
Ourinhos,OURINHOS,-49.705823820898026,-22.701539393637848,-49.65569782804416,-22.65141340078398,188.7
Ourinhos,OURINHOS,-49.55544584233642,-22.701539393637848,-49.50531984948255,-22.65141340078398,1205.9
Ourinhos,OURINHOS,-49.50531984948255,-22.701539393637848,-49.45519385662868,-22.65141340078398,1278.4
Ourinhos,OURINHOS,-49.7559498137519,-22.75166538649172,-49.705823820898026,-22.701539393637848,414.1
Ourinhos,OURINHOS,-49.45519385662868,-22.801791379345588,-49.40506786377481,-22.75166538649172,467.8
Ourinhos,OURINHOS,-49.40506786377481,-22.801791379345588,-49.35494187092094,-22.75166538649172,505.2
Ourinhos,OURINHOS,-49.45519385662868,-22.85191737219946,-49.40506786377481,-22.801791379345588,170.3
Ourinhos,OURINHOS,-49.40506786377481,-22.85191737219946,-49.35494187092094,-22.801791379345588,392.0
Piracicaba,PIRACICABA,-48.06098793323618,-22.574237460276773,-48.01086194038231,-22.524111467422905,35.3
Piracicaba,PIRACICABA,-48.01086194038231,-22.574237460276773,-47.96073594752844,-22.524111467422905,52.8
Piracicaba,PIRACICABA,-48.11111392609005,-22.62436345313064,-48.06098793323618,-22.574237460276773,301.1
Piracicaba,PIRACICABA,-48.06098793323618,-22.62436345313064,-48.01086194038231,-22.574237460276773,631.4
Piracicaba,PIRACICABA,-48.01086194038231,-22.62436345313064,-47.96073594752844,-22.574237460276773,148.1
Piracicaba,PIRACICABA,-48.11111392609005,-22.72461543883838,-48.06098793323618,-22.674489445984513,134.5
Piracicaba,PIRACICABA,-48.06098793323618,-22.72461543883838,-48.01086194038231,-22.674489445984513,1029.8
Piracicaba,PIRACICABA,-47.91060995467457,-22.72461543883838,-47.860483961820705,-22.674489445984513,54.2
Piracicaba,PIRACICABA,-48.01086194038231,-22.774741431692252,-47.96073594752844,-22.72461543883838,32.6
Piracicaba,PIRACICABA,-47.91060995467457,-22.774741431692252,-47.860483961820705,-22.72461543883838,157.3
Piracicaba,PIRACICABA,-48.06098793323618,-22.82486742454612,-48.01086194038231,-22.774741431692252,48.2
Piracicaba,PIRACICABA,-48.06098793323618,-22.87499341739999,-48.01086194038231,-22.82486742454612,41.4
Piracicaba,PIRACICABA,-48.01086194038231,-22.87499341739999,-47.96073594752844,-22.82486742454612,276.5
Presidente Prudente,PRESIDENTE PRUDENTE,-51.08011291588337,-22.50405824773907,-51.0299869230295,-22.453932254885203,50.4
Ribeirão Preto,RIBEIRAO PRETO,-47.48518304224838,-21.226958555585156,-47.435057049394516,-21.176832562731285,87.9
Ribeirão Preto,RIBEIRAO PRETO,-47.33480506368677,-21.226958555585156,-47.28467907083291,-21.176832562731285,41.5
Ribeirão Preto,RIBEIRAO PRETO,-47.33480506368677,-21.277084548439024,-47.28467907083291,-21.226958555585156,60.0
Ribeirão Preto,RIBEIRAO PRETO,-47.1343010922713,-21.277084548439024,-47.08417509941743,-21.226958555585156,33.8
Ribeirão Preto,RIBEIRAO PRETO,-47.08417509941743,-21.277084548439024,-47.03404910656356,-21.226958555585156,33.8
Ribeirão Preto,RIBEIRAO PRETO,-47.28467907083291,-21.327210541292892,-47.23455307797904,-21.277084548439024,72.4
Ribeirão Preto,RIBEIRAO PRETO,-47.23455307797904,-21.327210541292892,-47.184427085125165,-21.277084548439024,46.4
Ribeirão Preto,RIBEIRAO PRETO,-47.63556102080999,-21.377336534146764,-47.58543502795612,-21.327210541292892,130.5
Ribeirão Preto,RIBEIRAO PRETO,-47.23455307797904,-21.377336534146764,-47.184427085125165,-21.327210541292892,30.5
Ribeirão Preto,RIBEIRAO PRETO,-47.48518304224838,-21.427462527000632,-47.435057049394516,-21.377336534146764,122.5
Ribeirão Preto,RIBEIRAO PRETO,-47.63556102080999,-21.4775885198545,-47.58543502795612,-21.427462527000632,142.0
Ribeirão Preto,RIBEIRAO PRETO,-47.48518304224838,-21.4775885198545,-47.435057049394516,-21.427462527000632,74.3
Ribeirão Preto,RIBEIRAO PRETO,-47.7859389993716,-21.52771451270837,-47.73581300651773,-21.4775885198545,833.3
Ribeirão Preto,RIBEIRAO PRETO,-47.63556102080999,-21.52771451270837,-47.58543502795612,-21.4775885198545,67.3
Ribeirão Preto,RIBEIRAO PRETO,-47.435057049394516,-21.52771451270837,-47.384931056540644,-21.4775885198545,127.1
Ribeirão Preto,RIBEIRAO PRETO,-47.435057049394516,-21.57784050556224,-47.384931056540644,-21.52771451270837,145.2
Ribeirão Preto,RIBEIRAO PRETO,-47.384931056540644,-21.57784050556224,-47.33480506368677,-21.52771451270837,67.5
Ribeirão Preto,RIBEIRAO PRETO,-47.63556102080999,-21.62796649841611,-47.58543502795612,-21.57784050556224,196.7
Ribeirão Preto,RIBEIRAO PRETO,-47.58543502795612,-21.62796649841611,-47.53530903510225,-21.57784050556224,180.5
Ribeirão Preto,RIBEIRAO PRETO,-47.384931056540644,-21.67809249126998,-47.33480506368677,-21.62796649841611,71.8
Ribeirão Preto,RIBEIRAO PRETO,-47.73581300651773,-21.728218484123847,-47.68568701366386,-21.67809249126998,416.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.5403971791598,-20.370890708090034,-49.490271186305925,-20.320764715236166,48.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.490271186305925,-20.370890708090034,-49.440145193452054,-20.320764715236166,58.7
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.33989320774432,-20.421016700943905,-49.289767214890446,-20.370890708090034,332.3
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.23964122203658,-20.471142693797773,-49.18951522918271,-20.421016700943905,356.1
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.18951522918271,-20.471142693797773,-49.13938923632884,-20.421016700943905,709.0
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.23964122203658,-20.521268686651645,-49.18951522918271,-20.471142693797773,113.9
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.18951522918271,-20.521268686651645,-49.13938923632884,-20.471142693797773,35.5
São José do Rio Preto,SAO JOSE DO RIO PRETO,-49.23964122203658,-20.571394679505513,-49.18951522918271,-20.521268686651645,264.7
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.099178021226464,-21.313721121943345,-47.04905202837259,-21.263595129089477,131.2
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.099178021226464,-21.363847114797217,-47.04905202837259,-21.313721121943345,618.6
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.04905202837259,-21.363847114797217,-46.99892603551873,-21.313721121943345,339.4
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.149304014080336,-21.413973107651085,-47.099178021226464,-21.363847114797217,62.3
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.099178021226464,-21.413973107651085,-47.04905202837259,-21.363847114797217,468.1
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.04905202837259,-21.413973107651085,-46.99892603551873,-21.363847114797217,159.8
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.29968199264194,-21.514225093358824,-47.24955599978807,-21.464099100504953,326.4
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.24955599978807,-21.514225093358824,-47.1994300069342,-21.464099100504953,39.5
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.1994300069342,-21.514225093358824,-47.149304014080336,-21.464099100504953,129.6
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.149304014080336,-21.514225093358824,-47.099178021226464,-21.464099100504953,100.2
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.24955599978807,-21.564351086212692,-47.1994300069342,-21.514225093358824,137.6
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.1994300069342,-21.564351086212692,-47.149304014080336,-21.514225093358824,461.9
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.149304014080336,-21.564351086212692,-47.099178021226464,-21.514225093358824,1027.5
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.39993397834968,-21.614477079066564,-47.34980798549581,-21.564351086212692,108.3
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.34980798549581,-21.614477079066564,-47.29968199264194,-21.564351086212692,200.3
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.149304014080336,-21.614477079066564,-47.099178021226464,-21.564351086212692,590.4
São João da Boa Vista,SAO JOAO DA BOA VISTA,-47.39993397834968,-21.664603071920432,-47.34980798549581,-21.614477079066564,62.4
